measure,worlds,repetition,value
1.0,1.0,1.0,0.5122
2.0,1.0,1.0,0.37000000000000005
3.0,1.0,1.0,0.6840000000000002
4.0,1.0,1.0,0.6196000000000002
1.0,2.0,1.0,0.5388000000000001
2.0,2.0,1.0,0.6048
3.0,2.0,1.0,0.6328
4.0,2.0,1.0,0.6112000000000002
1.0,3.0,1.0,0.47000000000000003
2.0,3.0,1.0,0.6152000000000002
3.0,3.0,1.0,0.5831999999999998
4.0,3.0,1.0,0.6188000000000001
1.0,4.0,1.0,0.4835999999999999
2.0,4.0,1.0,0.4527999999999999
3.0,4.0,1.0,0.6164000000000001
4.0,4.0,1.0,0.5444
1.0,5.0,1.0,0.5215999999999998
2.0,5.0,1.0,0.6092000000000001
3.0,5.0,1.0,0.5715999999999999
4.0,5.0,1.0,0.6212
1.0,6.0,1.0,0.5064
2.0,6.0,1.0,0.4764000000000001
3.0,6.0,1.0,0.6008
4.0,6.0,1.0,0.4688
1.0,7.0,1.0,0.5821999999999999
2.0,7.0,1.0,0.6084
3.0,7.0,1.0,0.5664000000000003
4.0,7.0,1.0,0.6039999999999999
1.0,8.0,1.0,0.5725999999999999
2.0,8.0,1.0,0.6480000000000001
3.0,8.0,1.0,0.5719999999999998
4.0,8.0,1.0,0.6348000000000003
1.0,9.0,1.0,0.4702
2.0,9.0,1.0,0.4120000000000001
3.0,9.0,1.0,0.6828
4.0,9.0,1.0,0.5987999999999999
1.0,10.0,1.0,0.5900000000000001
2.0,10.0,1.0,0.6048
3.0,10.0,1.0,0.5303999999999999
4.0,10.0,1.0,0.5951999999999998
1.0,11.0,1.0,0.5568
2.0,11.0,1.0,0.5388
3.0,11.0,1.0,0.5959999999999998
4.0,11.0,1.0,0.5384000000000001
1.0,12.0,1.0,0.4484
2.0,12.0,1.0,0.46040000000000003
3.0,12.0,1.0,0.6336000000000002
4.0,12.0,1.0,0.4560000000000002
1.0,13.0,1.0,0.4854
2.0,13.0,1.0,0.45799999999999996
3.0,13.0,1.0,0.6676000000000001
4.0,13.0,1.0,0.4584
1.0,14.0,1.0,0.5388
2.0,14.0,1.0,0.562
3.0,14.0,1.0,0.5744000000000001
4.0,14.0,1.0,0.5631999999999999
1.0,15.0,1.0,0.5178
2.0,15.0,1.0,0.4048
3.0,15.0,1.0,0.7072
4.0,15.0,1.0,0.6016000000000001
1.0,16.0,1.0,0.537
2.0,16.0,1.0,0.4612
3.0,16.0,1.0,0.6176000000000003
4.0,16.0,1.0,0.47119999999999995
1.0,17.0,1.0,0.44120000000000004
2.0,17.0,1.0,0.638
3.0,17.0,1.0,0.7292000000000004
4.0,17.0,1.0,0.6456
1.0,18.0,1.0,0.6126000000000001
2.0,18.0,1.0,0.5688000000000001
3.0,18.0,1.0,0.5399999999999998
4.0,18.0,1.0,0.5768000000000001
1.0,19.0,1.0,0.588
2.0,19.0,1.0,0.5408000000000003
3.0,19.0,1.0,0.5544
4.0,19.0,1.0,0.5304000000000001
1.0,20.0,1.0,0.5698
2.0,20.0,1.0,0.424
3.0,20.0,1.0,0.6316
4.0,20.0,1.0,0.5735999999999998
1.0,1.0,2.0,0.6179999999999998
2.0,1.0,2.0,0.6615999999999999
3.0,1.0,2.0,0.4944
4.0,1.0,2.0,0.6587999999999999
1.0,2.0,2.0,0.5713999999999999
2.0,2.0,2.0,0.6363999999999999
3.0,2.0,2.0,0.5732
4.0,2.0,2.0,0.6215999999999998
1.0,3.0,2.0,0.5072
2.0,3.0,2.0,0.6376000000000001
3.0,3.0,2.0,0.6187999999999999
4.0,3.0,2.0,0.6336000000000002
1.0,4.0,2.0,0.6067999999999999
2.0,4.0,2.0,0.3656
3.0,4.0,2.0,0.6852000000000003
4.0,4.0,2.0,0.6124
1.0,5.0,2.0,0.5594
2.0,5.0,2.0,0.6508000000000003
3.0,5.0,2.0,0.512
4.0,5.0,2.0,0.6408000000000001
1.0,6.0,2.0,0.4868
2.0,6.0,2.0,0.4988
3.0,6.0,2.0,0.5908
4.0,6.0,2.0,0.5204
1.0,7.0,2.0,0.46299999999999997
2.0,7.0,2.0,0.4172
3.0,7.0,2.0,0.7172000000000002
4.0,7.0,2.0,0.5736
1.0,8.0,2.0,0.5949999999999999
2.0,8.0,2.0,0.52
3.0,8.0,2.0,0.6292000000000001
4.0,8.0,2.0,0.5287999999999999
1.0,9.0,2.0,0.47140000000000004
2.0,9.0,2.0,0.4888
3.0,9.0,2.0,0.6120000000000001
4.0,9.0,2.0,0.4864
1.0,10.0,2.0,0.5768000000000001
2.0,10.0,2.0,0.6304
3.0,10.0,2.0,0.6360000000000002
4.0,10.0,2.0,0.6188000000000001
1.0,11.0,2.0,0.5654
2.0,11.0,2.0,0.5348000000000002
3.0,11.0,2.0,0.5532
4.0,11.0,2.0,0.5327999999999998
1.0,12.0,2.0,0.4518000000000001
2.0,12.0,2.0,0.5172
3.0,12.0,2.0,0.5076
4.0,12.0,2.0,0.5244
1.0,13.0,2.0,0.462
2.0,13.0,2.0,0.43639999999999995
3.0,13.0,2.0,0.6016000000000002
4.0,13.0,2.0,0.4544
1.0,14.0,2.0,0.546
2.0,14.0,2.0,0.44720000000000004
3.0,14.0,2.0,0.5736
4.0,14.0,2.0,0.45719999999999994
1.0,15.0,2.0,0.5192
2.0,15.0,2.0,0.5912000000000001
3.0,15.0,2.0,0.6044000000000002
4.0,15.0,2.0,0.5716
1.0,16.0,2.0,0.5138
2.0,16.0,2.0,0.6104
3.0,16.0,2.0,0.6048000000000001
4.0,16.0,2.0,0.6304
1.0,17.0,2.0,0.599
2.0,17.0,2.0,0.42319999999999997
3.0,17.0,2.0,0.6428
4.0,17.0,2.0,0.5680000000000002
1.0,18.0,2.0,0.5864
2.0,18.0,2.0,0.6295999999999999
3.0,18.0,2.0,0.5892
4.0,18.0,2.0,0.6164000000000001
1.0,19.0,2.0,0.454
2.0,19.0,2.0,0.4528000000000001
3.0,19.0,2.0,0.6428
4.0,19.0,2.0,0.4627999999999999
1.0,20.0,2.0,0.5233999999999999
2.0,20.0,2.0,0.5944
3.0,20.0,2.0,0.5756000000000001
4.0,20.0,2.0,0.6044000000000002
1.0,1.0,3.0,0.5468
2.0,1.0,3.0,0.45960000000000006
3.0,1.0,3.0,0.7008
4.0,1.0,3.0,0.46680000000000005
1.0,2.0,3.0,0.47400000000000003
2.0,2.0,3.0,0.7020000000000004
3.0,2.0,3.0,0.6120000000000001
4.0,2.0,3.0,0.7048000000000002
1.0,3.0,3.0,0.5975999999999998
2.0,3.0,3.0,0.6412000000000001
3.0,3.0,3.0,0.5616000000000001
4.0,3.0,3.0,0.6355999999999999
1.0,4.0,3.0,0.48460000000000003
2.0,4.0,3.0,0.6431999999999998
3.0,4.0,3.0,0.7132000000000004
4.0,4.0,3.0,0.6212
1.0,5.0,3.0,0.5277999999999999
2.0,5.0,3.0,0.4563999999999999
3.0,5.0,3.0,0.6427999999999999
4.0,5.0,3.0,0.5364
1.0,6.0,3.0,0.5052
2.0,6.0,3.0,0.5676000000000001
3.0,6.0,3.0,0.6216000000000003
4.0,6.0,3.0,0.5692
1.0,7.0,3.0,0.42599999999999993
2.0,7.0,3.0,0.36600000000000005
3.0,7.0,3.0,0.6528
4.0,7.0,3.0,0.6339999999999999
1.0,8.0,3.0,0.386
2.0,8.0,3.0,0.4375999999999999
3.0,8.0,3.0,0.5576
4.0,8.0,3.0,0.5619999999999998
1.0,9.0,3.0,0.5650000000000001
2.0,9.0,3.0,0.6388000000000001
3.0,9.0,3.0,0.6952000000000002
4.0,9.0,3.0,0.6236
1.0,10.0,3.0,0.5219999999999999
2.0,10.0,3.0,0.5328000000000002
3.0,10.0,3.0,0.5596
4.0,10.0,3.0,0.5315999999999999
1.0,11.0,3.0,0.5772000000000002
2.0,11.0,3.0,0.6035999999999999
3.0,11.0,3.0,0.6120000000000001
4.0,11.0,3.0,0.5931999999999998
1.0,12.0,3.0,0.4867999999999999
2.0,12.0,3.0,0.554
3.0,12.0,3.0,0.5924000000000001
4.0,12.0,3.0,0.5519999999999999
1.0,13.0,3.0,0.5044
2.0,13.0,3.0,0.45119999999999993
3.0,13.0,3.0,0.5892000000000002
4.0,13.0,3.0,0.5443999999999999
1.0,14.0,3.0,0.457
2.0,14.0,3.0,0.5172000000000001
3.0,14.0,3.0,0.4872
4.0,14.0,3.0,0.5308000000000002
1.0,15.0,3.0,0.6177999999999998
2.0,15.0,3.0,0.6419999999999999
3.0,15.0,3.0,0.5808000000000001
4.0,15.0,3.0,0.6491999999999999
1.0,16.0,3.0,0.46859999999999996
2.0,16.0,3.0,0.47199999999999986
3.0,16.0,3.0,0.5503999999999999
4.0,16.0,3.0,0.5328
1.0,17.0,3.0,0.5988000000000001
2.0,17.0,3.0,0.6212000000000002
3.0,17.0,3.0,0.5728
4.0,17.0,3.0,0.6280000000000001
1.0,18.0,3.0,0.5294
2.0,18.0,3.0,0.5084000000000001
3.0,18.0,3.0,0.5635999999999999
4.0,18.0,3.0,0.5247999999999999
1.0,19.0,3.0,0.5237999999999999
2.0,19.0,3.0,0.4052
3.0,19.0,3.0,0.69
4.0,19.0,3.0,0.5875999999999999
1.0,20.0,3.0,0.5286
2.0,20.0,3.0,0.572
3.0,20.0,3.0,0.6428
4.0,20.0,3.0,0.5607999999999997
1.0,1.0,4.0,0.648
2.0,1.0,4.0,0.6671999999999999
3.0,1.0,4.0,0.5368000000000002
4.0,1.0,4.0,0.6280000000000002
1.0,2.0,4.0,0.5606
2.0,2.0,4.0,0.6192
3.0,2.0,4.0,0.6040000000000001
4.0,2.0,4.0,0.6251999999999998
1.0,3.0,4.0,0.484
2.0,3.0,4.0,0.4411999999999999
3.0,3.0,4.0,0.5804
4.0,3.0,4.0,0.5572000000000001
1.0,4.0,4.0,0.5896
2.0,4.0,4.0,0.5887999999999999
3.0,4.0,4.0,0.5184
4.0,4.0,4.0,0.5912000000000001
1.0,5.0,4.0,0.5688
2.0,5.0,4.0,0.48400000000000015
3.0,5.0,4.0,0.6995999999999998
4.0,5.0,4.0,0.4940000000000001
1.0,6.0,4.0,0.6004000000000003
2.0,6.0,4.0,0.4292000000000001
3.0,6.0,4.0,0.5968000000000002
4.0,6.0,4.0,0.542
1.0,7.0,4.0,0.594
2.0,7.0,4.0,0.6756000000000002
3.0,7.0,4.0,0.6968
4.0,7.0,4.0,0.6772000000000001
1.0,8.0,4.0,0.5980000000000001
2.0,8.0,4.0,0.6495999999999998
3.0,8.0,4.0,0.6031999999999998
4.0,8.0,4.0,0.6512
1.0,9.0,4.0,0.3984
2.0,9.0,4.0,0.4943999999999999
3.0,9.0,4.0,0.49559999999999993
4.0,9.0,4.0,0.5032
1.0,10.0,4.0,0.48840000000000006
2.0,10.0,4.0,0.5907999999999999
3.0,10.0,4.0,0.648
4.0,10.0,4.0,0.5876000000000001
1.0,11.0,4.0,0.49339999999999995
2.0,11.0,4.0,0.40639999999999993
3.0,11.0,4.0,0.7268000000000002
4.0,11.0,4.0,0.5864
1.0,12.0,4.0,0.6472
2.0,12.0,4.0,0.6308000000000001
3.0,12.0,4.0,0.5752
4.0,12.0,4.0,0.6084
1.0,13.0,4.0,0.6206
2.0,13.0,4.0,0.6744000000000001
3.0,13.0,4.0,0.7264000000000003
4.0,13.0,4.0,0.6764
1.0,14.0,4.0,0.5504
2.0,14.0,4.0,0.42640000000000006
3.0,14.0,4.0,0.6367999999999999
4.0,14.0,4.0,0.5904
1.0,15.0,4.0,0.4518
2.0,15.0,4.0,0.4272
3.0,15.0,4.0,0.6164000000000002
4.0,15.0,4.0,0.5728
1.0,16.0,4.0,0.4116
2.0,16.0,4.0,0.40919999999999995
3.0,16.0,4.0,0.6871999999999999
4.0,16.0,4.0,0.5936
1.0,17.0,4.0,0.4872
2.0,17.0,4.0,0.43119999999999986
3.0,17.0,4.0,0.6500000000000001
4.0,17.0,4.0,0.5776
1.0,18.0,4.0,0.5242
2.0,18.0,4.0,0.4808000000000001
3.0,18.0,4.0,0.6676
4.0,18.0,4.0,0.48160000000000014
1.0,19.0,4.0,0.44820000000000004
2.0,19.0,4.0,0.3964
3.0,19.0,4.0,0.62
4.0,19.0,4.0,0.5968
1.0,20.0,4.0,0.38
2.0,20.0,4.0,0.5963999999999999
3.0,20.0,4.0,0.586
4.0,20.0,4.0,0.5968
1.0,1.0,5.0,0.5610000000000002
2.0,1.0,5.0,0.34440000000000004
3.0,1.0,5.0,0.6019999999999999
4.0,1.0,5.0,0.6336
1.0,2.0,5.0,0.4822000000000001
2.0,2.0,5.0,0.6376000000000002
3.0,2.0,5.0,0.6872000000000001
4.0,2.0,5.0,0.6244000000000004
1.0,3.0,5.0,0.5479999999999999
2.0,3.0,5.0,0.5444000000000001
3.0,3.0,5.0,0.5563999999999998
4.0,3.0,5.0,0.5408000000000001
1.0,4.0,5.0,0.4534
2.0,4.0,5.0,0.3616
3.0,4.0,5.0,0.7452
4.0,4.0,5.0,0.6248
1.0,5.0,5.0,0.5384000000000001
2.0,5.0,5.0,0.5923999999999999
3.0,5.0,5.0,0.5952000000000001
4.0,5.0,5.0,0.5824000000000001
1.0,6.0,5.0,0.5633999999999999
2.0,6.0,5.0,0.5240000000000001
3.0,6.0,5.0,0.5276000000000001
4.0,6.0,5.0,0.5164
1.0,7.0,5.0,0.5464
2.0,7.0,5.0,0.4496
3.0,7.0,5.0,0.6411999999999998
4.0,7.0,5.0,0.5351999999999999
1.0,8.0,5.0,0.5668
2.0,8.0,5.0,0.6071999999999999
3.0,8.0,5.0,0.506
4.0,8.0,5.0,0.5972000000000003
1.0,9.0,5.0,0.5816
2.0,9.0,5.0,0.6252000000000002
3.0,9.0,5.0,0.6668000000000003
4.0,9.0,5.0,0.6131999999999999
1.0,10.0,5.0,0.5286
2.0,10.0,5.0,0.6188
3.0,10.0,5.0,0.6604000000000002
4.0,10.0,5.0,0.624
1.0,11.0,5.0,0.5882
2.0,11.0,5.0,0.5760000000000001
3.0,11.0,5.0,0.6384000000000001
4.0,11.0,5.0,0.5796000000000001
1.0,12.0,5.0,0.6002000000000001
2.0,12.0,5.0,0.5900000000000001
3.0,12.0,5.0,0.584
4.0,12.0,5.0,0.5835999999999998
1.0,13.0,5.0,0.6192000000000001
2.0,13.0,5.0,0.6016000000000001
3.0,13.0,5.0,0.5544
4.0,13.0,5.0,0.5852
1.0,14.0,5.0,0.6489999999999999
2.0,14.0,5.0,0.6056
3.0,14.0,5.0,0.5392
4.0,14.0,5.0,0.5984
1.0,15.0,5.0,0.5436
2.0,15.0,5.0,0.47920000000000007
3.0,15.0,5.0,0.596
4.0,15.0,5.0,0.5388
1.0,16.0,5.0,0.49399999999999994
2.0,16.0,5.0,0.5932000000000002
3.0,16.0,5.0,0.6072000000000002
4.0,16.0,5.0,0.5892000000000001
1.0,17.0,5.0,0.5476
2.0,17.0,5.0,0.6200000000000001
3.0,17.0,5.0,0.6212
4.0,17.0,5.0,0.6120000000000001
1.0,18.0,5.0,0.417
2.0,18.0,5.0,0.3500000000000001
3.0,18.0,5.0,0.7036000000000002
4.0,18.0,5.0,0.6392
1.0,19.0,5.0,0.42979999999999996
2.0,19.0,5.0,0.6524
3.0,19.0,5.0,0.6612000000000001
4.0,19.0,5.0,0.6447999999999999
1.0,20.0,5.0,0.5404
2.0,20.0,5.0,0.5536000000000001
3.0,20.0,5.0,0.5671999999999999
4.0,20.0,5.0,0.5472
1.0,1.0,6.0,0.47839999999999994
2.0,1.0,6.0,0.6184
3.0,1.0,6.0,0.6180000000000001
4.0,1.0,6.0,0.6187999999999999
1.0,2.0,6.0,0.6032000000000002
2.0,2.0,6.0,0.5732
3.0,2.0,6.0,0.4832000000000001
4.0,2.0,6.0,0.5692
1.0,3.0,6.0,0.3904
2.0,3.0,6.0,0.3276
3.0,3.0,6.0,0.6756000000000002
4.0,3.0,6.0,0.6579999999999998
1.0,4.0,6.0,0.5614
2.0,4.0,6.0,0.5519999999999998
3.0,4.0,6.0,0.5103999999999999
4.0,4.0,6.0,0.5259999999999998
1.0,5.0,6.0,0.5126
2.0,5.0,6.0,0.5816
3.0,5.0,6.0,0.5879999999999999
4.0,5.0,6.0,0.5728
