measure,worlds,repetition,value
1.0,1.0,1.0,0.5427830100832737
2.0,1.0,1.0,0.560852488892436
3.0,1.0,1.0,0.5923129007369572
4.0,1.0,1.0,0.5578795860270839
1.0,2.0,1.0,0.5360857809881078
2.0,2.0,1.0,0.5715457471998296
3.0,2.0,1.0,0.568819738207359
4.0,2.0,1.0,0.5705694788091625
1.0,3.0,1.0,0.5311380929576714
2.0,3.0,1.0,0.5701275041902786
3.0,3.0,1.0,0.5703870354111796
4.0,3.0,1.0,0.5683030702104449
1.0,4.0,1.0,0.5304190943677333
2.0,4.0,1.0,0.5644291909436772
3.0,4.0,1.0,0.5545926783196318
4.0,4.0,1.0,0.561730518530343
1.0,5.0,1.0,0.5354530489264906
2.0,5.0,1.0,0.5588641019501425
3.0,5.0,1.0,0.5754796206135103
4.0,5.0,1.0,0.5577508846143612
1.0,6.0,1.0,0.5347948426317609
2.0,6.0,1.0,0.5768696623832709
3.0,6.0,1.0,0.5588693564264239
4.0,6.0,1.0,0.578151089472424
1.0,7.0,1.0,0.5302779218878869
2.0,7.0,1.0,0.5628644212094605
3.0,7.0,1.0,0.5734985500305959
4.0,7.0,1.0,0.5653054247479181
1.0,8.0,1.0,0.5236179064570196
2.0,8.0,1.0,0.5676006997100059
3.0,8.0,1.0,0.5683761672918827
4.0,8.0,1.0,0.5703306994439565
1.0,9.0,1.0,0.5263463764067365
2.0,9.0,1.0,0.5657739377976427
3.0,9.0,1.0,0.571470322185862
4.0,9.0,1.0,0.5696057812541571
1.0,10.0,1.0,0.5263782025700375
2.0,10.0,1.0,0.572223574640168
3.0,10.0,1.0,0.5655551786521936
4.0,10.0,1.0,0.5756866070715937
1.0,11.0,1.0,0.5197480511879108
2.0,11.0,1.0,0.5678575039242291
3.0,11.0,1.0,0.5800275361162104
4.0,11.0,1.0,0.5673580626280365
1.0,12.0,1.0,0.5324995011573149
2.0,12.0,1.0,0.5711094926437332
3.0,12.0,1.0,0.5674773857982814
4.0,12.0,1.0,0.5760809588421528
1.0,13.0,1.0,0.5330168342778088
2.0,13.0,1.0,0.5635790964961286
3.0,13.0,1.0,0.5774801128049589
4.0,13.0,1.0,0.5669939074680077
1.0,14.0,1.0,0.5329497898209489
2.0,14.0,1.0,0.5712640673637162
3.0,14.0,1.0,0.5788956953201905
4.0,14.0,1.0,0.5780410115199404
1.0,15.0,1.0,0.5235279152366509
2.0,15.0,1.0,0.576180195280283
3.0,15.0,1.0,0.5775867321148268
4.0,15.0,1.0,0.5780533163061695
1.0,16.0,1.0,0.5243307193976641
2.0,16.0,1.0,0.5605250485540215
3.0,16.0,1.0,0.5749968739191742
4.0,16.0,1.0,0.5638798653789874
1.0,17.0,1.0,0.5194910141804345
2.0,17.0,1.0,0.5732240535291457
3.0,17.0,1.0,0.5830109479341263
4.0,17.0,1.0,0.5780337616729188
1.0,18.0,1.0,0.5349532750685076
2.0,18.0,1.0,0.5696469524037565
3.0,18.0,1.0,0.5823273339186419
4.0,18.0,1.0,0.5686879772261687
1.0,19.0,1.0,0.5361742756804214
2.0,19.0,1.0,0.5766250964429195
3.0,19.0,1.0,0.575752919892516
4.0,19.0,1.0,0.5769918455849099
1.0,20.0,1.0,0.5311399220475166
2.0,20.0,1.0,0.5758988480059597
3.0,20.0,1.0,0.5841266262271533
4.0,20.0,1.0,0.5744390347726606
