measure,worlds,repetition,value
1.0,1.0,1.0,0.5487946666666664
2.0,1.0,1.0,0.6703626666666664
3.0,1.0,1.0,0.562
4.0,1.0,1.0,0.6714399999999998
1.0,2.0,1.0,0.545653333333333
2.0,2.0,1.0,0.6598559999999998
3.0,2.0,1.0,0.5663199999999998
4.0,2.0,1.0,0.6600053333333332
1.0,3.0,1.0,0.54064
2.0,3.0,1.0,0.6499093333333333
3.0,3.0,1.0,0.5765493333333334
4.0,3.0,1.0,0.6490773333333334
1.0,4.0,1.0,0.5342000000000001
2.0,4.0,1.0,0.6352799999999997
3.0,4.0,1.0,0.5767093333333334
4.0,4.0,1.0,0.6347946666666666
1.0,5.0,1.0,0.5291173333333333
2.0,5.0,1.0,0.6343786666666666
3.0,5.0,1.0,0.5806720000000001
4.0,5.0,1.0,0.6340853333333332
1.0,6.0,1.0,0.5294666666666666
2.0,6.0,1.0,0.6186399999999999
3.0,6.0,1.0,0.5753866666666668
4.0,6.0,1.0,0.6191679999999998
1.0,7.0,1.0,0.5269626666666665
2.0,7.0,1.0,0.625536
3.0,7.0,1.0,0.593488
4.0,7.0,1.0,0.624672
1.0,8.0,1.0,0.5302426666666666
2.0,8.0,1.0,0.6142293333333333
3.0,8.0,1.0,0.5941226666666666
4.0,8.0,1.0,0.6137866666666665
1.0,9.0,1.0,0.5353546666666665
2.0,9.0,1.0,0.6136586666666668
3.0,9.0,1.0,0.5925386666666667
4.0,9.0,1.0,0.6153333333333333
1.0,10.0,1.0,0.5295573333333331
2.0,10.0,1.0,0.6122080000000004
3.0,10.0,1.0,0.5865120000000001
4.0,10.0,1.0,0.6120480000000001
1.0,11.0,1.0,0.5222853333333332
2.0,11.0,1.0,0.607024
3.0,11.0,1.0,0.5951466666666668
4.0,11.0,1.0,0.6071413333333334
1.0,12.0,1.0,0.5292000000000001
2.0,12.0,1.0,0.6120000000000002
3.0,12.0,1.0,0.5976853333333333
4.0,12.0,1.0,0.6137706666666665
1.0,13.0,1.0,0.5265546666666665
2.0,13.0,1.0,0.6113120000000002
3.0,13.0,1.0,0.5903573333333333
4.0,13.0,1.0,0.6131253333333333
1.0,14.0,1.0,0.5318933333333334
2.0,14.0,1.0,0.6078826666666668
3.0,14.0,1.0,0.6049813333333333
4.0,14.0,1.0,0.6078506666666668
1.0,15.0,1.0,0.5308560000000001
2.0,15.0,1.0,0.6056320000000002
3.0,15.0,1.0,0.6079413333333332
4.0,15.0,1.0,0.6065706666666668
1.0,16.0,1.0,0.5286106666666663
2.0,16.0,1.0,0.5956906666666667
3.0,16.0,1.0,0.6042293333333333
4.0,16.0,1.0,0.5966293333333333
1.0,17.0,1.0,0.5214213333333331
2.0,17.0,1.0,0.6054453333333332
3.0,17.0,1.0,0.6063786666666667
4.0,17.0,1.0,0.6053546666666667
1.0,18.0,1.0,0.5413173333333335
2.0,18.0,1.0,0.5974186666666668
3.0,18.0,1.0,0.6055626666666664
4.0,18.0,1.0,0.5971306666666668
1.0,19.0,1.0,0.519432
2.0,19.0,1.0,0.5908426666666667
3.0,19.0,1.0,0.6071680000000002
4.0,19.0,1.0,0.5921066666666664
1.0,20.0,1.0,0.5283546666666665
2.0,20.0,1.0,0.6066773333333335
3.0,20.0,1.0,0.611205333333333
4.0,20.0,1.0,0.6070986666666668
