measure,worlds,repetition,value
1.0,1.0,1.0,0.6865880000000001
2.0,1.0,1.0,0.7419240000000008
3.0,1.0,1.0,0.6805140000000001
4.0,1.0,1.0,0.754086
1.0,2.0,1.0,0.7266219999999997
2.0,2.0,1.0,0.760772
3.0,2.0,1.0,0.7202359999999999
4.0,2.0,1.0,0.7650359999999996
1.0,3.0,1.0,0.73973
2.0,3.0,1.0,0.76492
3.0,3.0,1.0,0.7333480000000006
4.0,3.0,1.0,0.7665919999999999
1.0,4.0,1.0,0.7509280000000003
2.0,4.0,1.0,0.7737959999999998
3.0,4.0,1.0,0.744996
4.0,4.0,1.0,0.7752200000000004
1.0,5.0,1.0,0.7545820000000001
2.0,5.0,1.0,0.7794520000000001
3.0,5.0,1.0,0.748712
4.0,5.0,1.0,0.7808640000000002
1.0,6.0,1.0,0.7662880000000003
2.0,6.0,1.0,0.7909479999999998
3.0,6.0,1.0,0.7604679999999999
4.0,6.0,1.0,0.7921999999999998
1.0,7.0,1.0,0.7706440000000002
2.0,7.0,1.0,0.7929240000000002
3.0,7.0,1.0,0.7650460000000001
4.0,7.0,1.0,0.7939740000000006
1.0,8.0,1.0,0.7752079999999997
2.0,8.0,1.0,0.7961079999999999
3.0,8.0,1.0,0.7685560000000002
4.0,8.0,1.0,0.7964239999999998
1.0,9.0,1.0,0.7699820000000002
2.0,9.0,1.0,0.7940720000000004
3.0,9.0,1.0,0.7634840000000003
4.0,9.0,1.0,0.7948600000000003
1.0,10.0,1.0,0.778418
2.0,10.0,1.0,0.797948
3.0,10.0,1.0,0.7727
4.0,10.0,1.0,0.7984920000000001
1.0,11.0,1.0,0.7733120000000003
2.0,11.0,1.0,0.7962159999999998
3.0,11.0,1.0,0.7678240000000001
4.0,11.0,1.0,0.7973840000000006
1.0,12.0,1.0,0.7847600000000005
2.0,12.0,1.0,0.8058720000000001
3.0,12.0,1.0,0.7792040000000003
4.0,12.0,1.0,0.8062760000000004
1.0,13.0,1.0,0.7879480000000002
2.0,13.0,1.0,0.8122360000000001
3.0,13.0,1.0,0.7811239999999999
4.0,13.0,1.0,0.8126400000000001
1.0,14.0,1.0,0.7824800000000003
2.0,14.0,1.0,0.8047240000000008
3.0,14.0,1.0,0.7748040000000003
4.0,14.0,1.0,0.8062880000000004
1.0,15.0,1.0,0.7878880000000005
2.0,15.0,1.0,0.8097839999999996
3.0,15.0,1.0,0.7804920000000003
4.0,15.0,1.0,0.8107760000000005
1.0,16.0,1.0,0.791618
2.0,16.0,1.0,0.8108119999999995
3.0,16.0,1.0,0.784664
4.0,16.0,1.0,0.8101480000000001
1.0,17.0,1.0,0.7953879999999998
2.0,17.0,1.0,0.8160960000000007
3.0,17.0,1.0,0.7883199999999998
4.0,17.0,1.0,0.8166120000000001
1.0,18.0,1.0,0.7929760000000001
2.0,18.0,1.0,0.8124240000000004
3.0,18.0,1.0,0.7870400000000002
4.0,18.0,1.0,0.8128319999999998
1.0,19.0,1.0,0.8056240000000001
2.0,19.0,1.0,0.8260200000000004
3.0,19.0,1.0,0.7985080000000003
4.0,19.0,1.0,0.8262560000000003
1.0,20.0,1.0,0.8033560000000003
2.0,20.0,1.0,0.8215960000000002
3.0,20.0,1.0,0.7972600000000003
4.0,20.0,1.0,0.8214520000000002
