measure,worlds,repetition,value
1.0,1.0,1.0,0.5051999999999999
2.0,1.0,1.0,0.5808000000000001
3.0,1.0,1.0,0.6236000000000002
4.0,1.0,1.0,0.5488000000000001
1.0,2.0,1.0,0.5554
2.0,2.0,1.0,0.5648
3.0,2.0,1.0,0.6780000000000002
4.0,2.0,1.0,0.5596
1.0,3.0,1.0,0.5172
2.0,3.0,1.0,0.4896
3.0,3.0,1.0,0.5964
4.0,3.0,1.0,0.5064
1.0,4.0,1.0,0.48500000000000004
2.0,4.0,1.0,0.4808000000000002
3.0,4.0,1.0,0.7824
4.0,4.0,1.0,0.4968000000000001
1.0,5.0,1.0,0.5586
2.0,5.0,1.0,0.5904000000000001
3.0,5.0,1.0,0.6364
4.0,5.0,1.0,0.5875999999999999
1.0,6.0,1.0,0.4990000000000001
2.0,6.0,1.0,0.534
3.0,6.0,1.0,0.5588000000000001
4.0,6.0,1.0,0.5347999999999999
1.0,7.0,1.0,0.5336
2.0,7.0,1.0,0.49520000000000014
3.0,7.0,1.0,0.6568000000000002
4.0,7.0,1.0,0.5032000000000001
1.0,8.0,1.0,0.664
2.0,8.0,1.0,0.5087999999999999
3.0,8.0,1.0,0.5916000000000002
4.0,8.0,1.0,0.5172000000000001
1.0,9.0,1.0,0.5576
2.0,9.0,1.0,0.5008
3.0,9.0,1.0,0.6812
4.0,9.0,1.0,0.4972000000000001
1.0,10.0,1.0,0.59
2.0,10.0,1.0,0.4659999999999999
3.0,10.0,1.0,0.6032000000000001
4.0,10.0,1.0,0.534
1.0,11.0,1.0,0.5760000000000001
2.0,11.0,1.0,0.5359999999999999
3.0,11.0,1.0,0.5871999999999999
4.0,11.0,1.0,0.5347999999999999
1.0,12.0,1.0,0.4768
2.0,12.0,1.0,0.4480000000000001
3.0,12.0,1.0,0.6335999999999998
4.0,12.0,1.0,0.5443999999999999
1.0,13.0,1.0,0.458
2.0,13.0,1.0,0.48919999999999997
3.0,13.0,1.0,0.6328000000000003
4.0,13.0,1.0,0.49639999999999995
1.0,14.0,1.0,0.5436000000000001
2.0,14.0,1.0,0.5127999999999999
3.0,14.0,1.0,0.6076000000000001
4.0,14.0,1.0,0.5179999999999999
1.0,15.0,1.0,0.5169999999999998
2.0,15.0,1.0,0.5508000000000001
3.0,15.0,1.0,0.5279999999999999
4.0,15.0,1.0,0.548
1.0,16.0,1.0,0.5576000000000001
2.0,16.0,1.0,0.5199999999999999
3.0,16.0,1.0,0.5776000000000001
4.0,16.0,1.0,0.5247999999999998
1.0,17.0,1.0,0.4624
2.0,17.0,1.0,0.6208000000000001
3.0,17.0,1.0,0.6
4.0,17.0,1.0,0.6184
1.0,18.0,1.0,0.5808
2.0,18.0,1.0,0.5292
3.0,18.0,1.0,0.6255999999999999
4.0,18.0,1.0,0.5287999999999999
1.0,19.0,1.0,0.5720000000000001
2.0,19.0,1.0,0.5284
3.0,19.0,1.0,0.5972000000000001
4.0,19.0,1.0,0.5328
1.0,20.0,1.0,0.6059999999999999
2.0,20.0,1.0,0.5403999999999999
3.0,20.0,1.0,0.5872
4.0,20.0,1.0,0.5367999999999999
1.0,1.0,2.0,0.5028
2.0,1.0,2.0,0.6063999999999998
3.0,1.0,2.0,0.6008000000000001
4.0,1.0,2.0,0.5848000000000001
1.0,2.0,2.0,0.5526
2.0,2.0,2.0,0.45120000000000005
3.0,2.0,2.0,0.6932000000000001
4.0,2.0,2.0,0.5316000000000001
1.0,3.0,2.0,0.5735999999999999
2.0,3.0,2.0,0.6047999999999999
3.0,3.0,2.0,0.6263999999999998
4.0,3.0,2.0,0.5947999999999998
1.0,4.0,2.0,0.4542
2.0,4.0,2.0,0.4876
3.0,4.0,2.0,0.6868
4.0,4.0,2.0,0.49640000000000006
1.0,5.0,2.0,0.6415999999999998
2.0,5.0,2.0,0.6348
3.0,5.0,2.0,0.5216
4.0,5.0,2.0,0.6195999999999999
1.0,6.0,2.0,0.5312
2.0,6.0,2.0,0.4764
3.0,6.0,2.0,0.6296
4.0,6.0,2.0,0.4816
1.0,7.0,2.0,0.5286
2.0,7.0,2.0,0.48560000000000003
3.0,7.0,2.0,0.5524000000000001
4.0,7.0,2.0,0.5132000000000001
1.0,8.0,2.0,0.565
2.0,8.0,2.0,0.49000000000000005
3.0,8.0,2.0,0.6516000000000001
4.0,8.0,2.0,0.5055999999999999
1.0,9.0,2.0,0.6058
2.0,9.0,2.0,0.46599999999999997
3.0,9.0,2.0,0.6948000000000004
4.0,9.0,2.0,0.4656
1.0,10.0,2.0,0.5116
2.0,10.0,2.0,0.5391999999999999
3.0,10.0,2.0,0.5655999999999999
4.0,10.0,2.0,0.5384
1.0,11.0,2.0,0.5688
2.0,11.0,2.0,0.556
3.0,11.0,2.0,0.6248000000000002
4.0,11.0,2.0,0.5571999999999999
1.0,12.0,2.0,0.6073999999999999
2.0,12.0,2.0,0.5492
3.0,12.0,2.0,0.5715999999999999
4.0,12.0,2.0,0.5515999999999999
1.0,13.0,2.0,0.546
2.0,13.0,2.0,0.4828
3.0,13.0,2.0,0.6956000000000001
4.0,13.0,2.0,0.4792000000000001
1.0,14.0,2.0,0.513
2.0,14.0,2.0,0.49599999999999983
3.0,14.0,2.0,0.6148000000000002
4.0,14.0,2.0,0.49599999999999994
1.0,15.0,2.0,0.5973999999999999
2.0,15.0,2.0,0.5544
3.0,15.0,2.0,0.6988000000000001
4.0,15.0,2.0,0.5532
1.0,16.0,2.0,0.49119999999999997
2.0,16.0,2.0,0.4847999999999998
3.0,16.0,2.0,0.6612000000000001
4.0,16.0,2.0,0.48599999999999993
1.0,17.0,2.0,0.49460000000000004
2.0,17.0,2.0,0.6004000000000002
3.0,17.0,2.0,0.6348
4.0,17.0,2.0,0.5964000000000003
1.0,18.0,2.0,0.45560000000000006
2.0,18.0,2.0,0.5499999999999999
3.0,18.0,2.0,0.5992000000000003
4.0,18.0,2.0,0.5508
1.0,19.0,2.0,0.5158
2.0,19.0,2.0,0.5963999999999999
3.0,19.0,2.0,0.6736000000000001
4.0,19.0,2.0,0.5916
1.0,20.0,2.0,0.5388
2.0,20.0,2.0,0.5732
3.0,20.0,2.0,0.6628
4.0,20.0,2.0,0.5752000000000002
1.0,1.0,3.0,0.5088
2.0,1.0,3.0,0.516
3.0,1.0,3.0,0.6359999999999999
4.0,1.0,3.0,0.4935999999999999
1.0,2.0,3.0,0.4944
2.0,2.0,3.0,0.514
3.0,2.0,3.0,0.6447999999999998
4.0,2.0,3.0,0.5167999999999999
1.0,3.0,3.0,0.5242
2.0,3.0,3.0,0.45720000000000005
3.0,3.0,3.0,0.7196000000000001
4.0,3.0,3.0,0.5340000000000001
1.0,4.0,3.0,0.45419999999999994
2.0,4.0,3.0,0.594
3.0,4.0,3.0,0.4903999999999999
4.0,4.0,3.0,0.5884
1.0,5.0,3.0,0.5281999999999999
2.0,5.0,3.0,0.5804000000000001
3.0,5.0,3.0,0.5127999999999999
4.0,5.0,3.0,0.5728
1.0,6.0,3.0,0.528
2.0,6.0,3.0,0.5508000000000001
3.0,6.0,3.0,0.7276000000000002
4.0,6.0,3.0,0.5488
1.0,7.0,3.0,0.48160000000000003
2.0,7.0,3.0,0.5724
3.0,7.0,3.0,0.7068
4.0,7.0,3.0,0.5680000000000001
1.0,8.0,3.0,0.4854
2.0,8.0,3.0,0.5188
3.0,8.0,3.0,0.6788000000000002
4.0,8.0,3.0,0.5224000000000001
1.0,9.0,3.0,0.5472
2.0,9.0,3.0,0.4935999999999999
3.0,9.0,3.0,0.6188000000000001
4.0,9.0,3.0,0.49239999999999995
1.0,10.0,3.0,0.6466000000000001
2.0,10.0,3.0,0.5039999999999999
3.0,10.0,3.0,0.6320000000000001
4.0,10.0,3.0,0.49999999999999994
1.0,11.0,3.0,0.556
2.0,11.0,3.0,0.5244
3.0,11.0,3.0,0.5192
4.0,11.0,3.0,0.5272000000000002
1.0,12.0,3.0,0.5936
2.0,12.0,3.0,0.5179999999999999
3.0,12.0,3.0,0.6332000000000002
4.0,12.0,3.0,0.5176000000000001
1.0,13.0,3.0,0.49960000000000004
2.0,13.0,3.0,0.498
3.0,13.0,3.0,0.6224
4.0,13.0,3.0,0.5044000000000001
1.0,14.0,3.0,0.5389999999999999
2.0,14.0,3.0,0.48279999999999984
3.0,14.0,3.0,0.5851999999999999
4.0,14.0,3.0,0.48719999999999997
1.0,15.0,3.0,0.494
2.0,15.0,3.0,0.47079999999999994
3.0,15.0,3.0,0.6056000000000001
4.0,15.0,3.0,0.5287999999999999
1.0,16.0,3.0,0.5616000000000002
2.0,16.0,3.0,0.6492000000000001
3.0,16.0,3.0,0.6256000000000003
4.0,16.0,3.0,0.6464000000000002
1.0,17.0,3.0,0.518
2.0,17.0,3.0,0.5047999999999999
3.0,17.0,3.0,0.5124
4.0,17.0,3.0,0.5095999999999998
1.0,18.0,3.0,0.504
