measure,worlds,repetition,value
1.0,1.0,1.0,0.7401628222523746
2.0,1.0,1.0,0.7388059701492539
3.0,1.0,1.0,0.7401628222523746
4.0,1.0,1.0,0.7401628222523746
1.0,2.0,1.0,0.7625508819538671
2.0,2.0,1.0,0.7553143374038898
3.0,2.0,1.0,0.7625508819538671
4.0,2.0,1.0,0.7625508819538671
1.0,3.0,1.0,0.9099954771596562
2.0,3.0,1.0,0.9127091813658977
3.0,3.0,1.0,0.9099954771596562
4.0,3.0,1.0,0.9099954771596562
1.0,4.0,1.0,0.8420231729055255
2.0,4.0,1.0,0.8429144385026733
3.0,4.0,1.0,0.8420231729055255
4.0,4.0,1.0,0.8420231729055255
1.0,5.0,1.0,0.8229308005427409
2.0,5.0,1.0,0.8098145635459069
3.0,5.0,1.0,0.8229308005427409
4.0,5.0,1.0,0.8229308005427409
1.0,6.0,1.0,0.8575305291723203
2.0,6.0,1.0,0.8570782451379467
3.0,6.0,1.0,0.8575305291723203
4.0,6.0,1.0,0.8575305291723203
1.0,7.0,1.0,0.8199909543193127
2.0,7.0,1.0,0.8231569425599278
3.0,7.0,1.0,0.8199909543193127
4.0,7.0,1.0,0.8199909543193127
1.0,8.0,1.0,0.8643147896879241
2.0,8.0,1.0,0.8597919493441882
3.0,8.0,1.0,0.8643147896879241
4.0,8.0,1.0,0.8643147896879241
1.0,9.0,1.0,0.8652193577566712
2.0,9.0,1.0,0.8656716417910448
3.0,9.0,1.0,0.8652193577566712
4.0,9.0,1.0,0.8652193577566712
1.0,10.0,1.0,0.8462566844919786
2.0,10.0,1.0,0.8453654188948305
3.0,10.0,1.0,0.8462566844919786
4.0,10.0,1.0,0.8462566844919786
1.0,11.0,1.0,0.8333333333333335
2.0,11.0,1.0,0.8386809269162211
3.0,11.0,1.0,0.8333333333333335
4.0,11.0,1.0,0.8333333333333335
1.0,12.0,1.0,0.8091361374943465
2.0,12.0,1.0,0.8082315694255993
3.0,12.0,1.0,0.8091361374943465
4.0,12.0,1.0,0.8091361374943465
1.0,13.0,1.0,0.7815468113975578
2.0,13.0,1.0,0.7892356399819087
3.0,13.0,1.0,0.7815468113975578
4.0,13.0,1.0,0.7815468113975578
1.0,14.0,1.0,0.8046132971506106
2.0,14.0,1.0,0.8055178652193578
3.0,14.0,1.0,0.8046132971506106
4.0,14.0,1.0,0.8046132971506106
1.0,15.0,1.0,0.8891904115784713
2.0,15.0,1.0,0.8833107191316146
3.0,15.0,1.0,0.8891904115784713
4.0,15.0,1.0,0.8891904115784713
1.0,16.0,1.0,0.8863636363636359
2.0,16.0,1.0,0.8823529411764701
3.0,16.0,1.0,0.8863636363636359
4.0,16.0,1.0,0.8863636363636359
1.0,17.0,1.0,0.855721393034826
2.0,17.0,1.0,0.8484848484848485
3.0,17.0,1.0,0.855721393034826
4.0,17.0,1.0,0.855721393034826
1.0,18.0,1.0,0.8376300316598825
2.0,18.0,1.0,0.8484848484848485
3.0,18.0,1.0,0.8376300316598825
4.0,18.0,1.0,0.8376300316598825
1.0,19.0,1.0,0.8409090909090909
2.0,19.0,1.0,0.8324420677361855
3.0,19.0,1.0,0.8409090909090909
4.0,19.0,1.0,0.8409090909090909
1.0,20.0,1.0,0.8172772501130711
2.0,20.0,1.0,0.830393487109905
3.0,20.0,1.0,0.8172772501130711
4.0,20.0,1.0,0.8172772501130711
1.0,1.0,2.0,0.8466757123473541
2.0,1.0,2.0,0.8475802804161012
3.0,1.0,2.0,0.8466757123473541
4.0,1.0,2.0,0.8466757123473541
1.0,2.0,2.0,0.782976827094474
2.0,2.0,2.0,0.7814171122994652
3.0,2.0,2.0,0.782976827094474
4.0,2.0,2.0,0.782976827094474
1.0,3.0,2.0,0.8005427408412483
2.0,3.0,2.0,0.7982813206693804
3.0,3.0,2.0,0.8005427408412483
4.0,3.0,2.0,0.8005427408412483
1.0,4.0,2.0,0.8127544097693352
2.0,4.0,2.0,0.8032564450474899
3.0,4.0,2.0,0.8127544097693352
4.0,4.0,2.0,0.8127544097693352
1.0,5.0,2.0,0.8584350972410674
2.0,5.0,2.0,0.8521031207598372
3.0,5.0,2.0,0.8584350972410674
4.0,5.0,2.0,0.8584350972410674
1.0,6.0,2.0,0.8638625056535505
2.0,6.0,2.0,0.8507462686567165
3.0,6.0,2.0,0.8638625056535505
4.0,6.0,2.0,0.8638625056535505
1.0,7.0,2.0,0.8959746720940751
2.0,7.0,2.0,0.8941655359565808
3.0,7.0,2.0,0.8959746720940751
4.0,7.0,2.0,0.8959746720940751
1.0,8.0,2.0,0.7914970601537766
2.0,8.0,2.0,0.793306196291271
3.0,8.0,2.0,0.7914970601537766
4.0,8.0,2.0,0.7914970601537766
1.0,9.0,2.0,0.8091361374943467
2.0,9.0,2.0,0.805517865219358
3.0,9.0,2.0,0.8091361374943467
4.0,9.0,2.0,0.8091361374943467
1.0,10.0,2.0,0.897331524197196
2.0,10.0,2.0,0.8950701040253279
3.0,10.0,2.0,0.897331524197196
4.0,10.0,2.0,0.897331524197196
1.0,11.0,2.0,0.804161013116237
2.0,11.0,2.0,0.8127544097693351
3.0,11.0,2.0,0.804161013116237
4.0,11.0,2.0,0.804161013116237
1.0,12.0,2.0,0.8656716417910447
2.0,12.0,2.0,0.8819538670284939
3.0,12.0,2.0,0.8656716417910447
4.0,12.0,2.0,0.8656716417910447
1.0,13.0,2.0,0.9072817729534147
2.0,13.0,2.0,0.9104477611940299
3.0,13.0,2.0,0.9072817729534147
4.0,13.0,2.0,0.9072817729534147
1.0,14.0,2.0,0.8204432383536862
2.0,14.0,2.0,0.8082315694255993
3.0,14.0,2.0,0.8204432383536862
4.0,14.0,2.0,0.8204432383536862
1.0,15.0,2.0,0.8159536541889483
2.0,15.0,2.0,0.8181818181818181
3.0,15.0,2.0,0.8159536541889483
4.0,15.0,2.0,0.8159536541889483
1.0,16.0,2.0,0.7390321121664406
2.0,16.0,2.0,0.7489823609226595
3.0,16.0,2.0,0.7390321121664406
