measure,worlds,repetition,value
1.0,1.0,1.0,0.5302380000000001
2.0,1.0,1.0,0.5764359999999997
3.0,1.0,1.0,0.599972
4.0,1.0,1.0,0.5593920000000001
1.0,2.0,1.0,0.519196
2.0,2.0,1.0,0.5540639999999999
3.0,2.0,1.0,0.6303280000000001
4.0,2.0,1.0,0.5530559999999997
1.0,3.0,1.0,0.525064
2.0,3.0,1.0,0.54754
3.0,3.0,1.0,0.6374800000000002
4.0,3.0,1.0,0.547848
1.0,4.0,1.0,0.5255199999999999
2.0,4.0,1.0,0.5404319999999999
3.0,4.0,1.0,0.6266159999999998
4.0,4.0,1.0,0.5453279999999999
1.0,5.0,1.0,0.529194
2.0,5.0,1.0,0.5415200000000002
3.0,5.0,1.0,0.6293440000000002
4.0,5.0,1.0,0.5505519999999998
1.0,6.0,1.0,0.5287980000000001
2.0,6.0,1.0,0.54128
3.0,6.0,1.0,0.6276600000000004
4.0,6.0,1.0,0.5493639999999997
1.0,7.0,1.0,0.526208
2.0,7.0,1.0,0.5390280000000002
3.0,7.0,1.0,0.624104
4.0,7.0,1.0,0.5461880000000003
1.0,8.0,1.0,0.5317060000000001
2.0,8.0,1.0,0.5343720000000001
3.0,8.0,1.0,0.6231840000000001
4.0,8.0,1.0,0.5417879999999999
1.0,9.0,1.0,0.54156
2.0,9.0,1.0,0.5356560000000001
3.0,9.0,1.0,0.6268880000000003
4.0,9.0,1.0,0.5403760000000001
1.0,10.0,1.0,0.5347560000000001
2.0,10.0,1.0,0.5246000000000001
3.0,10.0,1.0,0.6300240000000001
4.0,10.0,1.0,0.5341559999999999
1.0,11.0,1.0,0.5302099999999998
2.0,11.0,1.0,0.523024
3.0,11.0,1.0,0.634676
4.0,11.0,1.0,0.533848
1.0,12.0,1.0,0.5301560000000001
2.0,12.0,1.0,0.528636
3.0,12.0,1.0,0.6250640000000003
4.0,12.0,1.0,0.5396960000000001
1.0,13.0,1.0,0.5329880000000001
2.0,13.0,1.0,0.5301840000000001
3.0,13.0,1.0,0.6249560000000003
4.0,13.0,1.0,0.537164
1.0,14.0,1.0,0.543814
2.0,14.0,1.0,0.526116
3.0,14.0,1.0,0.6239160000000001
4.0,14.0,1.0,0.5298919999999999
1.0,15.0,1.0,0.537104
2.0,15.0,1.0,0.5262679999999998
3.0,15.0,1.0,0.6198279999999998
4.0,15.0,1.0,0.5369880000000002
1.0,16.0,1.0,0.5454800000000002
2.0,16.0,1.0,0.5253040000000001
3.0,16.0,1.0,0.6172759999999998
4.0,16.0,1.0,0.5317359999999998
1.0,17.0,1.0,0.5403020000000001
2.0,17.0,1.0,0.527392
3.0,17.0,1.0,0.6075400000000001
4.0,17.0,1.0,0.5368480000000001
1.0,18.0,1.0,0.5340560000000001
2.0,18.0,1.0,0.5305280000000001
3.0,18.0,1.0,0.6113199999999999
4.0,18.0,1.0,0.536928
1.0,19.0,1.0,0.5461879999999997
2.0,19.0,1.0,0.5227559999999999
3.0,19.0,1.0,0.6208560000000001
4.0,19.0,1.0,0.531776
1.0,20.0,1.0,0.5270900000000001
2.0,20.0,1.0,0.5238
3.0,20.0,1.0,0.6109640000000001
4.0,20.0,1.0,0.5345240000000002
