measure,worlds,repetition,value
1.0,1.0,1.0,0.49500000000000005
2.0,1.0,1.0,0.6404000000000003
3.0,1.0,1.0,0.5744000000000001
4.0,1.0,1.0,0.6288000000000002
1.0,2.0,1.0,0.5591999999999999
2.0,2.0,1.0,0.5636000000000001
3.0,2.0,1.0,0.5792000000000002
4.0,2.0,1.0,0.5675999999999999
1.0,3.0,1.0,0.5754000000000001
2.0,3.0,1.0,0.6348
3.0,3.0,1.0,0.626
4.0,3.0,1.0,0.6224000000000001
1.0,4.0,1.0,0.5246000000000001
2.0,4.0,1.0,0.5612
3.0,4.0,1.0,0.6491999999999999
4.0,4.0,1.0,0.542
1.0,5.0,1.0,0.4472
2.0,5.0,1.0,0.5619999999999998
3.0,5.0,1.0,0.5871999999999998
4.0,5.0,1.0,0.56
1.0,6.0,1.0,0.4712
2.0,6.0,1.0,0.6247999999999999
3.0,6.0,1.0,0.5531999999999999
4.0,6.0,1.0,0.6215999999999999
1.0,7.0,1.0,0.5434
2.0,7.0,1.0,0.5399999999999998
3.0,7.0,1.0,0.5488
4.0,7.0,1.0,0.5367999999999999
1.0,8.0,1.0,0.5504000000000001
2.0,8.0,1.0,0.5884
3.0,8.0,1.0,0.5424
4.0,8.0,1.0,0.5868
1.0,9.0,1.0,0.5624
2.0,9.0,1.0,0.4831999999999999
3.0,9.0,1.0,0.6535999999999998
4.0,9.0,1.0,0.4895999999999998
1.0,10.0,1.0,0.4942000000000001
2.0,10.0,1.0,0.46480000000000005
3.0,10.0,1.0,0.6108
4.0,10.0,1.0,0.5344
1.0,11.0,1.0,0.47940000000000005
2.0,11.0,1.0,0.6383999999999999
3.0,11.0,1.0,0.6524000000000002
4.0,11.0,1.0,0.6484
1.0,12.0,1.0,0.5176
2.0,12.0,1.0,0.5592
3.0,12.0,1.0,0.554
4.0,12.0,1.0,0.5628000000000001
1.0,13.0,1.0,0.5084
2.0,13.0,1.0,0.5667999999999999
3.0,13.0,1.0,0.6015999999999999
4.0,13.0,1.0,0.5655999999999999
1.0,14.0,1.0,0.476
2.0,14.0,1.0,0.5887999999999999
3.0,14.0,1.0,0.6224
4.0,14.0,1.0,0.5959999999999999
1.0,15.0,1.0,0.5008
2.0,15.0,1.0,0.45200000000000007
3.0,15.0,1.0,0.6864000000000002
4.0,15.0,1.0,0.45960000000000006
1.0,16.0,1.0,0.5472
2.0,16.0,1.0,0.5204000000000002
3.0,16.0,1.0,0.6244
4.0,16.0,1.0,0.5188000000000001
1.0,17.0,1.0,0.5104
2.0,17.0,1.0,0.5752
3.0,17.0,1.0,0.5468
4.0,17.0,1.0,0.5788000000000001
1.0,18.0,1.0,0.4993999999999999
