measure,worlds,repetition,value
1.0,1.0,1.0,0.7503392130257802
2.0,1.0,1.0,0.7458163726820444
3.0,1.0,1.0,0.7503392130257802
4.0,1.0,1.0,0.7503392130257802
1.0,2.0,1.0,0.8132066938037089
2.0,2.0,1.0,0.7948891904115787
3.0,2.0,1.0,0.8132066938037089
4.0,2.0,1.0,0.8132066938037089
1.0,3.0,1.0,0.8073270013568522
2.0,3.0,1.0,0.7991858887381276
3.0,3.0,1.0,0.8073270013568522
4.0,3.0,1.0,0.8073270013568522
1.0,4.0,1.0,0.8855721393034827
2.0,4.0,1.0,0.8683853459972862
3.0,4.0,1.0,0.8855721393034827
4.0,4.0,1.0,0.8855721393034827
1.0,5.0,1.0,0.7684305744007237
2.0,5.0,1.0,0.7037539574853008
3.0,5.0,1.0,0.7684305744007237
4.0,5.0,1.0,0.7684305744007237
1.0,6.0,1.0,0.8315508021390372
2.0,6.0,1.0,0.8355614973262032
3.0,6.0,1.0,0.8315508021390372
4.0,6.0,1.0,0.8315508021390372
1.0,7.0,1.0,0.9327094474153298
2.0,7.0,1.0,0.8792335115864528
3.0,7.0,1.0,0.9327094474153298
4.0,7.0,1.0,0.9327094474153298
1.0,8.0,1.0,0.861148801447309
2.0,8.0,1.0,0.7892356399819087
3.0,8.0,1.0,0.861148801447309
4.0,8.0,1.0,0.861148801447309
1.0,9.0,1.0,0.8475935828877003
2.0,9.0,1.0,0.8137254901960781
3.0,9.0,1.0,0.8475935828877003
4.0,9.0,1.0,0.8475935828877003
1.0,10.0,1.0,0.8297682709447415
2.0,10.0,1.0,0.8079322638146166
3.0,10.0,1.0,0.8297682709447415
4.0,10.0,1.0,0.8297682709447415
1.0,11.0,1.0,0.7829036635006785
2.0,11.0,1.0,0.728629579375848
3.0,11.0,1.0,0.7829036635006785
4.0,11.0,1.0,0.7829036635006785
1.0,12.0,1.0,0.8106060606060607
2.0,12.0,1.0,0.7722816399286987
3.0,12.0,1.0,0.8106060606060607
4.0,12.0,1.0,0.8106060606060607
1.0,13.0,1.0,0.8317503392130259
2.0,13.0,1.0,0.7842605156037993
3.0,13.0,1.0,0.8317503392130259
4.0,13.0,1.0,0.8317503392130259
1.0,14.0,1.0,0.8426916221033868
2.0,14.0,1.0,0.7892156862745097
3.0,14.0,1.0,0.8426916221033868
4.0,14.0,1.0,0.8426916221033868
1.0,15.0,1.0,0.7874331550802142
2.0,15.0,1.0,0.7972370766488415
3.0,15.0,1.0,0.7874331550802142
4.0,15.0,1.0,0.7874331550802142
1.0,16.0,1.0,0.8909995477159657
2.0,16.0,1.0,0.853459972862958
3.0,16.0,1.0,0.8909995477159657
4.0,16.0,1.0,0.8909995477159657
1.0,17.0,1.0,0.8376300316598825
2.0,17.0,1.0,0.7842605156037993
3.0,17.0,1.0,0.8376300316598825
4.0,17.0,1.0,0.8376300316598825
1.0,18.0,1.0,0.9113523292627771
2.0,18.0,1.0,0.8905472636815921
3.0,18.0,1.0,0.9113523292627771
4.0,18.0,1.0,0.9113523292627771
1.0,19.0,1.0,0.8385345997286296
2.0,19.0,1.0,0.8059701492537314
3.0,19.0,1.0,0.8385345997286296
4.0,19.0,1.0,0.8385345997286296
1.0,20.0,1.0,0.8747173224785165
2.0,20.0,1.0,0.8299412030755314
3.0,20.0,1.0,0.8747173224785165
4.0,20.0,1.0,0.8747173224785165
1.0,1.0,2.0,0.7792853912256898
2.0,1.0,2.0,0.7702397105382182
3.0,1.0,2.0,0.7792853912256898
4.0,1.0,2.0,0.7792853912256898
1.0,2.0,2.0,0.7663952962460425
2.0,2.0,2.0,0.7446856625961104
3.0,2.0,2.0,0.7663952962460425
4.0,2.0,2.0,0.7663952962460425
1.0,3.0,2.0,0.83921302578019
2.0,3.0,2.0,0.8310719131614654
3.0,3.0,2.0,0.83921302578019
4.0,3.0,2.0,0.83921302578019
1.0,4.0,2.0,0.7503392130257803
2.0,4.0,2.0,0.7376752600633198
3.0,4.0,2.0,0.7503392130257803
4.0,4.0,2.0,0.7503392130257803
1.0,5.0,2.0,0.7806422433288106
2.0,5.0,2.0,0.7245590230664859
3.0,5.0,2.0,0.7806422433288106
4.0,5.0,2.0,0.7806422433288106
1.0,6.0,2.0,0.903663500678426
2.0,6.0,2.0,0.8909995477159657
3.0,6.0,2.0,0.903663500678426
4.0,6.0,2.0,0.903663500678426
1.0,7.0,2.0,0.9000452284034374
2.0,7.0,2.0,0.8000904568068747
3.0,7.0,2.0,0.9000452284034374
4.0,7.0,2.0,0.9000452284034374
1.0,8.0,2.0,0.774762550881954
2.0,8.0,2.0,0.7503392130257803
3.0,8.0,2.0,0.774762550881954
4.0,8.0,2.0,0.774762550881954
1.0,9.0,2.0,0.8227046585255542
2.0,9.0,2.0,0.784712799638173
3.0,9.0,2.0,0.8227046585255542
4.0,9.0,2.0,0.8227046585255542
1.0,10.0,2.0,0.855721393034826
2.0,10.0,2.0,0.7905924920850295
3.0,10.0,2.0,0.855721393034826
4.0,10.0,2.0,0.855721393034826
1.0,11.0,2.0,0.8367254635911353
2.0,11.0,2.0,0.8208955223880597
3.0,11.0,2.0,0.8367254635911353
4.0,11.0,2.0,0.8367254635911353
1.0,12.0,2.0,0.795567616463139
2.0,12.0,2.0,0.8231569425599278
3.0,12.0,2.0,0.795567616463139
4.0,12.0,2.0,0.795567616463139
1.0,13.0,2.0,0.8358208955223881
2.0,13.0,2.0,0.8177295341474446
3.0,13.0,2.0,0.8358208955223881
4.0,13.0,2.0,0.8358208955223881
1.0,14.0,2.0,0.8661239258254185
2.0,14.0,2.0,0.808683853459973
3.0,14.0,2.0,0.8661239258254185
4.0,14.0,2.0,0.8661239258254185
1.0,15.0,2.0,0.8136589778380824
2.0,15.0,2.0,0.7096336499321574
3.0,15.0,2.0,0.8136589778380824
4.0,15.0,2.0,0.8136589778380824
1.0,16.0,2.0,0.9099954771596563
2.0,16.0,2.0,0.8322026232473994
3.0,16.0,2.0,0.9099954771596563
4.0,16.0,2.0,0.9099954771596563
1.0,17.0,2.0,0.8275401069518717
2.0,17.0,2.0,0.7446524064171123
3.0,17.0,2.0,0.8275401069518717
4.0,17.0,2.0,0.8275401069518717
1.0,18.0,2.0,0.8584350972410675
2.0,18.0,2.0,0.8100407055630937
3.0,18.0,2.0,0.8584350972410675
4.0,18.0,2.0,0.8584350972410675
1.0,19.0,2.0,0.855721393034826
2.0,19.0,2.0,0.7860696517412936
3.0,19.0,2.0,0.855721393034826
4.0,19.0,2.0,0.855721393034826
1.0,20.0,2.0,0.8570782451379467
2.0,20.0,2.0,0.8177295341474446
3.0,20.0,2.0,0.8570782451379467
4.0,20.0,2.0,0.8570782451379467
1.0,1.0,3.0,0.7663952962460425
2.0,1.0,3.0,0.7682044323835369
3.0,1.0,3.0,0.7663952962460425
4.0,1.0,3.0,0.7663952962460425
1.0,2.0,3.0,0.8751696065128901
2.0,2.0,3.0,0.8502939846223428
3.0,2.0,3.0,0.8751696065128901
4.0,2.0,3.0,0.8751696065128901
1.0,3.0,3.0,0.7919493441881502
2.0,3.0,3.0,0.7971506105834465
3.0,3.0,3.0,0.7919493441881502
4.0,3.0,3.0,0.7919493441881502
1.0,4.0,3.0,0.856951871657754
2.0,4.0,3.0,0.8190730837789659
3.0,4.0,3.0,0.856951871657754
4.0,4.0,3.0,0.856951871657754
1.0,5.0,3.0,0.8353686114880146
2.0,5.0,3.0,0.811849841700588
3.0,5.0,3.0,0.8353686114880146
4.0,5.0,3.0,0.8353686114880146
1.0,6.0,3.0,0.8435097241067391
2.0,6.0,3.0,0.7964721845318861
3.0,6.0,3.0,0.8435097241067391
4.0,6.0,3.0,0.8435097241067391
1.0,7.0,3.0,0.8643147896879241
2.0,7.0,3.0,0.8358208955223881
3.0,7.0,3.0,0.8643147896879241
4.0,7.0,3.0,0.8643147896879241
