measure,worlds,repetition,value
1.0,1.0,1.0,0.5508959999999998
2.0,1.0,1.0,0.7657599999999998
3.0,1.0,1.0,0.6491733333333333
4.0,1.0,1.0,0.816213333333333
1.0,2.0,1.0,0.5659866666666666
2.0,2.0,1.0,0.775093333333333
3.0,2.0,1.0,0.6790346666666666
4.0,2.0,1.0,0.7846560000000001
1.0,3.0,1.0,0.5868373333333337
2.0,3.0,1.0,0.7711946666666663
3.0,3.0,1.0,0.6980053333333334
4.0,3.0,1.0,0.7725279999999995
1.0,4.0,1.0,0.6027759999999999
2.0,4.0,1.0,0.778677333333333
3.0,4.0,1.0,0.7099786666666668
4.0,4.0,1.0,0.776213333333333
1.0,5.0,1.0,0.6134240000000001
2.0,5.0,1.0,0.7830826666666668
3.0,5.0,1.0,0.7201173333333333
4.0,5.0,1.0,0.7772693333333334
1.0,6.0,1.0,0.6108533333333335
2.0,6.0,1.0,0.7741599999999995
3.0,6.0,1.0,0.7240906666666667
4.0,6.0,1.0,0.7692319999999998
1.0,7.0,1.0,0.6164000000000001
2.0,7.0,1.0,0.7754079999999999
3.0,7.0,1.0,0.7208266666666664
4.0,7.0,1.0,0.7708213333333331
1.0,8.0,1.0,0.6254959999999999
2.0,8.0,1.0,0.7761226666666672
3.0,8.0,1.0,0.7223413333333332
4.0,8.0,1.0,0.7729386666666662
1.0,9.0,1.0,0.6172879999999998
2.0,9.0,1.0,0.7816746666666665
3.0,9.0,1.0,0.7333173333333332
4.0,9.0,1.0,0.7776586666666663
1.0,10.0,1.0,0.6434986666666666
2.0,10.0,1.0,0.796101333333333
3.0,10.0,1.0,0.7475359999999999
4.0,10.0,1.0,0.7878719999999998
1.0,11.0,1.0,0.6423333333333336
2.0,11.0,1.0,0.7895306666666663
3.0,11.0,1.0,0.7460213333333331
4.0,11.0,1.0,0.784832
1.0,12.0,1.0,0.6476773333333335
2.0,12.0,1.0,0.7963839999999996
3.0,12.0,1.0,0.749184
4.0,12.0,1.0,0.791050666666666
1.0,13.0,1.0,0.6526586666666667
2.0,13.0,1.0,0.7976906666666662
3.0,13.0,1.0,0.7481119999999996
4.0,13.0,1.0,0.7923946666666666
1.0,14.0,1.0,0.6608453333333335
2.0,14.0,1.0,0.7946186666666665
3.0,14.0,1.0,0.7505546666666665
4.0,14.0,1.0,0.7877599999999993
1.0,15.0,1.0,0.6615866666666667
2.0,15.0,1.0,0.7969813333333332
3.0,15.0,1.0,0.7546186666666665
4.0,15.0,1.0,0.7868213333333329
1.0,16.0,1.0,0.660624
2.0,16.0,1.0,0.8026239999999999
3.0,16.0,1.0,0.7584479999999998
4.0,16.0,1.0,0.7952959999999994
1.0,17.0,1.0,0.6735013333333337
2.0,17.0,1.0,0.805413333333333
3.0,17.0,1.0,0.7613600000000003
4.0,17.0,1.0,0.7964053333333332
1.0,18.0,1.0,0.66944
2.0,18.0,1.0,0.7976479999999995
3.0,18.0,1.0,0.755525333333333
4.0,18.0,1.0,0.7883999999999994
1.0,19.0,1.0,0.658952
2.0,19.0,1.0,0.7987626666666665
3.0,19.0,1.0,0.7569066666666662
4.0,19.0,1.0,0.7923786666666665
1.0,20.0,1.0,0.6779999999999999
2.0,20.0,1.0,0.8041333333333333
3.0,20.0,1.0,0.7627893333333333
4.0,20.0,1.0,0.7955093333333332
