measure,worlds,repetition,value
1.0,1.0,1.0,0.5791999999999999
2.0,1.0,1.0,0.5912
3.0,1.0,1.0,0.5789333333333332
4.0,1.0,1.0,0.5933333333333334
1.0,2.0,1.0,0.5642666666666666
2.0,2.0,1.0,0.5530666666666668
3.0,2.0,1.0,0.5797333333333333
4.0,2.0,1.0,0.5616000000000002
1.0,3.0,1.0,0.5866666666666668
2.0,3.0,1.0,0.6010666666666667
3.0,3.0,1.0,0.5861333333333335
4.0,3.0,1.0,0.5872
1.0,4.0,1.0,0.5618666666666668
2.0,4.0,1.0,0.5712000000000002
3.0,4.0,1.0,0.5605333333333335
4.0,4.0,1.0,0.5706666666666669
1.0,5.0,1.0,0.6098666666666667
2.0,5.0,1.0,0.6506666666666666
3.0,5.0,1.0,0.5866666666666668
4.0,5.0,1.0,0.6549333333333335
1.0,6.0,1.0,0.6016
2.0,6.0,1.0,0.6026666666666666
3.0,6.0,1.0,0.6047999999999999
4.0,6.0,1.0,0.5920000000000001
1.0,7.0,1.0,0.5626666666666668
2.0,7.0,1.0,0.5594666666666668
3.0,7.0,1.0,0.5685333333333333
4.0,7.0,1.0,0.5717333333333334
1.0,8.0,1.0,0.6495999999999998
2.0,8.0,1.0,0.6426666666666665
3.0,8.0,1.0,0.6319999999999999
4.0,8.0,1.0,0.6346666666666666
1.0,9.0,1.0,0.7504
2.0,9.0,1.0,0.7322666666666667
3.0,9.0,1.0,0.7322666666666667
4.0,9.0,1.0,0.7280000000000001
1.0,10.0,1.0,0.5749333333333334
2.0,10.0,1.0,0.5338666666666667
3.0,10.0,1.0,0.5904
4.0,10.0,1.0,0.5312000000000001
1.0,11.0,1.0,0.6141333333333332
2.0,11.0,1.0,0.5941333333333333
3.0,11.0,1.0,0.6063999999999998
4.0,11.0,1.0,0.5930666666666666
1.0,12.0,1.0,0.6546666666666668
2.0,12.0,1.0,0.6821333333333335
3.0,12.0,1.0,0.6592000000000001
4.0,12.0,1.0,0.6837333333333334
1.0,13.0,1.0,0.6309333333333335
2.0,13.0,1.0,0.6528
3.0,13.0,1.0,0.6304000000000001
4.0,13.0,1.0,0.6501333333333333
1.0,14.0,1.0,0.6330666666666662
2.0,14.0,1.0,0.6357333333333329
3.0,14.0,1.0,0.5781333333333332
4.0,14.0,1.0,0.6191999999999996
1.0,15.0,1.0,0.6863999999999999
2.0,15.0,1.0,0.6890666666666667
3.0,15.0,1.0,0.6527999999999999
4.0,15.0,1.0,0.6954666666666667
1.0,16.0,1.0,0.6735999999999995
2.0,16.0,1.0,0.6949333333333327
3.0,16.0,1.0,0.6746666666666662
4.0,16.0,1.0,0.6906666666666662
1.0,17.0,1.0,0.7085333333333327
2.0,17.0,1.0,0.7509333333333326
3.0,17.0,1.0,0.6799999999999996
4.0,17.0,1.0,0.738666666666666
1.0,18.0,1.0,0.7690666666666669
2.0,18.0,1.0,0.7962666666666668
3.0,18.0,1.0,0.7605333333333334
4.0,18.0,1.0,0.7850666666666667
1.0,19.0,1.0,0.6669333333333333
2.0,19.0,1.0,0.6805333333333332
3.0,19.0,1.0,0.6314666666666667
4.0,19.0,1.0,0.6815999999999999
1.0,20.0,1.0,0.7408000000000001
2.0,20.0,1.0,0.7962666666666665
