measure,worlds,repetition,value
1.0,1.0,1.0,0.5644304546784792
2.0,1.0,1.0,0.5608901016308832
3.0,1.0,1.0,0.5644304546784792
4.0,1.0,1.0,0.5644304546784792
1.0,2.0,1.0,0.626645183175034
2.0,2.0,1.0,0.6218101670790436
3.0,2.0,1.0,0.626645183175034
4.0,2.0,1.0,0.626645183175034
1.0,3.0,1.0,0.6508037353340252
2.0,3.0,1.0,0.6507085228935536
3.0,3.0,1.0,0.6508037353340252
4.0,3.0,1.0,0.6508037353340252
1.0,4.0,1.0,0.6836076635538879
2.0,4.0,1.0,0.6868875542075722
3.0,4.0,1.0,0.6836076635538879
4.0,4.0,1.0,0.6836076635538879
1.0,5.0,1.0,0.6879051600287336
2.0,5.0,1.0,0.6953056907973502
3.0,5.0,1.0,0.6879051600287336
4.0,5.0,1.0,0.6879051600287336
1.0,6.0,1.0,0.6895833998456915
2.0,6.0,1.0,0.7004699763216005
3.0,6.0,1.0,0.6895833998456915
4.0,6.0,1.0,0.6895833998456915
1.0,7.0,1.0,0.7119788756751003
2.0,7.0,1.0,0.7186826894937078
3.0,7.0,1.0,0.7119788756751003
4.0,7.0,1.0,0.7119788756751003
1.0,8.0,1.0,0.7105390161492009
2.0,8.0,1.0,0.7224519115651689
3.0,8.0,1.0,0.7105390161492009
4.0,8.0,1.0,0.7105390161492009
1.0,9.0,1.0,0.7165847566977945
2.0,9.0,1.0,0.7285343336791975
3.0,9.0,1.0,0.7165847566977945
4.0,9.0,1.0,0.7165847566977945
1.0,10.0,1.0,0.7181763641684624
2.0,10.0,1.0,0.7375367813339718
3.0,10.0,1.0,0.7181763641684624
4.0,10.0,1.0,0.7181763641684624
1.0,11.0,1.0,0.7251365166147871
2.0,11.0,1.0,0.7443982626972091
3.0,11.0,1.0,0.7251365166147871
4.0,11.0,1.0,0.7251365166147871
1.0,12.0,1.0,0.7195203793864898
2.0,12.0,1.0,0.7421903849735283
3.0,12.0,1.0,0.7195203793864898
4.0,12.0,1.0,0.7195203793864898
1.0,13.0,1.0,0.7354766608135798
2.0,13.0,1.0,0.7554404448346506
3.0,13.0,1.0,0.7354766608135798
4.0,13.0,1.0,0.7354766608135798
1.0,14.0,1.0,0.736949909543193
2.0,14.0,1.0,0.7562264213690905
3.0,14.0,1.0,0.736949909543193
4.0,14.0,1.0,0.736949909543193
1.0,15.0,1.0,0.7381116476441322
2.0,15.0,1.0,0.7618078058903347
3.0,15.0,1.0,0.7381116476441322
4.0,15.0,1.0,0.7381116476441322
1.0,16.0,1.0,0.7304390480751323
2.0,16.0,1.0,0.7502304653204565
3.0,16.0,1.0,0.7304390480751323
4.0,16.0,1.0,0.7304390480751323
1.0,17.0,1.0,0.7368939061377602
2.0,17.0,1.0,0.7575913879798867
3.0,17.0,1.0,0.7368939061377602
4.0,17.0,1.0,0.7368939061377602
1.0,18.0,1.0,0.7482614667305189
2.0,18.0,1.0,0.7694498097746556
3.0,18.0,1.0,0.7482614667305189
4.0,18.0,1.0,0.7482614667305189
1.0,19.0,1.0,0.7396774150637192
2.0,19.0,1.0,0.7702801500518796
3.0,19.0,1.0,0.7396774150637192
4.0,19.0,1.0,0.7396774150637192
1.0,20.0,1.0,0.7468249328225185
2.0,20.0,1.0,0.7724926171282624
3.0,20.0,1.0,0.7468249328225185
4.0,20.0,1.0,0.7468249328225185
