measure,worlds,repetition,value
1.0,1.0,1.0,0.5699230784579775
2.0,1.0,1.0,0.6568278261100913
3.0,1.0,1.0,0.5562816931385851
4.0,1.0,1.0,0.6734337669939079
1.0,2.0,1.0,0.5938103932210607
2.0,2.0,1.0,0.6485196344480806
3.0,2.0,1.0,0.5582312368638092
4.0,2.0,1.0,0.6488146167557932
1.0,3.0,1.0,0.611359113523293
2.0,3.0,1.0,0.64521277303323
3.0,3.0,1.0,0.5644065767419587
4.0,3.0,1.0,0.644419214089978
1.0,4.0,1.0,0.6053577367174822
2.0,4.0,1.0,0.644724638837896
3.0,4.0,1.0,0.5534539867507383
4.0,4.0,1.0,0.6456602681778277
1.0,5.0,1.0,0.601604876686088
2.0,5.0,1.0,0.6242780748663104
3.0,5.0,1.0,0.566111088940325
4.0,5.0,1.0,0.6229055258467026
1.0,6.0,1.0,0.6071968699284327
2.0,6.0,1.0,0.6281729055258468
3.0,6.0,1.0,0.5561007795248358
4.0,6.0,1.0,0.6270346130311012
1.0,7.0,1.0,0.6013269880543805
2.0,7.0,1.0,0.616152193577567
3.0,7.0,1.0,0.5587693883523559
4.0,7.0,1.0,0.616248969058451
1.0,8.0,1.0,0.5894791084683534
2.0,8.0,1.0,0.6109051001676112
3.0,8.0,1.0,0.5625961103573046
4.0,8.0,1.0,0.6135471040519327
1.0,9.0,1.0,0.5909353632904992
2.0,9.0,1.0,0.6134601058876741
3.0,9.0,1.0,0.5525465586505975
4.0,9.0,1.0,0.6140499374783835
1.0,10.0,1.0,0.610220122648788
2.0,10.0,1.0,0.6251533774975393
3.0,10.0,1.0,0.556473182217256
4.0,10.0,1.0,0.628095618165855
1.0,11.0,1.0,0.5982758333998458
2.0,11.0,1.0,0.6198549365472106
3.0,11.0,1.0,0.554931492271264
4.0,11.0,1.0,0.6197274323569321
1.0,12.0,1.0,0.5999522773831376
2.0,12.0,1.0,0.612298001968766
3.0,12.0,1.0,0.5549704685130498
4.0,12.0,1.0,0.6143341447841011
1.0,13.0,1.0,0.5930578058903344
2.0,13.0,1.0,0.5998778167983612
3.0,13.0,1.0,0.5574269029185622
4.0,13.0,1.0,0.602895881554793
1.0,14.0,1.0,0.5993273937797643
2.0,14.0,1.0,0.6089096629153695
3.0,14.0,1.0,0.5551191236331712
4.0,14.0,1.0,0.6103191928060233
1.0,15.0,1.0,0.586714522308245
2.0,15.0,1.0,0.6043294889190411
3.0,15.0,1.0,0.5540327107776627
4.0,15.0,1.0,0.6054816824966079
1.0,16.0,1.0,0.5936896732912974
2.0,16.0,1.0,0.5992643068082053
3.0,16.0,1.0,0.5609334344321175
4.0,16.0,1.0,0.6017134248543381
1.0,17.0,1.0,0.5914645688668955
2.0,17.0,1.0,0.5940929044616492
3.0,17.0,1.0,0.5623055178652193
4.0,17.0,1.0,0.5976481895336153
1.0,18.0,1.0,0.5778994399659454
2.0,18.0,1.0,0.5929379173650466
3.0,18.0,1.0,0.5503414744459522
4.0,18.0,1.0,0.5974118711256555
1.0,19.0,1.0,0.5663229973129006
2.0,19.0,1.0,0.5745890866522999
3.0,19.0,1.0,0.5565019820682684
4.0,19.0,1.0,0.5825280017027165
1.0,20.0,1.0,0.5836074972729934
2.0,20.0,1.0,0.5894487455769282
3.0,20.0,1.0,0.5491840929044618
4.0,20.0,1.0,0.5940239976587648
