measure,worlds,repetition,value
1.0,1.0,1.0,0.5552719999999998
2.0,1.0,1.0,0.5509120000000002
3.0,1.0,1.0,0.5542906666666665
4.0,1.0,1.0,0.5507813333333332
1.0,2.0,1.0,0.5760213333333333
2.0,2.0,1.0,0.5763039999999999
3.0,2.0,1.0,0.5745279999999998
4.0,2.0,1.0,0.5770693333333334
1.0,3.0,1.0,0.59844
2.0,3.0,1.0,0.6009493333333334
3.0,3.0,1.0,0.5948133333333332
4.0,3.0,1.0,0.5995146666666664
1.0,4.0,1.0,0.5969520000000001
2.0,4.0,1.0,0.6021066666666665
3.0,4.0,1.0,0.593776
4.0,4.0,1.0,0.6032266666666665
1.0,5.0,1.0,0.6177786666666666
2.0,5.0,1.0,0.6229813333333333
3.0,5.0,1.0,0.6128106666666665
4.0,5.0,1.0,0.6216
1.0,6.0,1.0,0.6211279999999999
2.0,6.0,1.0,0.632485333333333
3.0,6.0,1.0,0.6177866666666666
4.0,6.0,1.0,0.6327413333333334
1.0,7.0,1.0,0.6323413333333329
2.0,7.0,1.0,0.6404799999999996
3.0,7.0,1.0,0.6271093333333333
4.0,7.0,1.0,0.6392
1.0,8.0,1.0,0.6424266666666667
2.0,8.0,1.0,0.6508640000000001
3.0,8.0,1.0,0.6357493333333334
4.0,8.0,1.0,0.650464
1.0,9.0,1.0,0.6347119999999999
2.0,9.0,1.0,0.6501599999999997
3.0,9.0,1.0,0.6280746666666669
4.0,9.0,1.0,0.6489626666666668
1.0,10.0,1.0,0.6491706666666667
2.0,10.0,1.0,0.6593653333333336
3.0,10.0,1.0,0.6428906666666666
4.0,10.0,1.0,0.6573333333333334
1.0,11.0,1.0,0.6425546666666666
2.0,11.0,1.0,0.6566186666666667
3.0,11.0,1.0,0.6371146666666667
4.0,11.0,1.0,0.6558106666666663
1.0,12.0,1.0,0.6585413333333334
2.0,12.0,1.0,0.6697066666666666
3.0,12.0,1.0,0.6523839999999999
4.0,12.0,1.0,0.667712
1.0,13.0,1.0,0.6598106666666669
2.0,13.0,1.0,0.6758399999999999
3.0,13.0,1.0,0.6513279999999998
4.0,13.0,1.0,0.6748693333333332
1.0,14.0,1.0,0.6633066666666667
2.0,14.0,1.0,0.6769493333333331
3.0,14.0,1.0,0.6546026666666667
4.0,14.0,1.0,0.6759199999999999
1.0,15.0,1.0,0.6545946666666669
2.0,15.0,1.0,0.6710133333333335
3.0,15.0,1.0,0.6456159999999997
4.0,15.0,1.0,0.6691306666666662
1.0,16.0,1.0,0.6668506666666666
2.0,16.0,1.0,0.6804799999999999
3.0,16.0,1.0,0.6580906666666664
4.0,16.0,1.0,0.6780906666666665
1.0,17.0,1.0,0.6812480000000001
2.0,17.0,1.0,0.6950933333333331
3.0,17.0,1.0,0.6702986666666665
4.0,17.0,1.0,0.6926773333333333
1.0,18.0,1.0,0.6774186666666664
2.0,18.0,1.0,0.6904586666666667
3.0,18.0,1.0,0.6675786666666668
4.0,18.0,1.0,0.6881973333333334
1.0,19.0,1.0,0.6851946666666668
2.0,19.0,1.0,0.7019413333333333
3.0,19.0,1.0,0.6752266666666666
4.0,19.0,1.0,0.7000106666666666
1.0,20.0,1.0,0.6843893333333331
2.0,20.0,1.0,0.6981279999999999
3.0,20.0,1.0,0.6744426666666663
4.0,20.0,1.0,0.6951039999999997
