measure,worlds,repetition,value
1.0,1.0,1.0,0.45431931252826785
2.0,1.0,1.0,0.639077340569878
3.0,1.0,1.0,0.5241971958389868
4.0,1.0,1.0,0.6752600633197648
1.0,2.0,1.0,0.7331524197195839
2.0,2.0,1.0,0.7010402532790593
3.0,2.0,1.0,0.6350067842605157
4.0,2.0,1.0,0.6847580280416103
1.0,3.0,1.0,0.6700587969244686
2.0,3.0,1.0,0.6490275893260969
3.0,3.0,1.0,0.47942107643600185
4.0,3.0,1.0,0.6123925825418363
1.0,4.0,1.0,0.5432263814616756
2.0,4.0,1.0,0.5967023172905523
3.0,4.0,1.0,0.6011586452762923
4.0,4.0,1.0,0.6105169340463459
1.0,5.0,1.0,0.5022614201718679
2.0,5.0,1.0,0.4635911352329262
3.0,5.0,1.0,0.582089552238806
4.0,5.0,1.0,0.5440976933514249
1.0,6.0,1.0,0.5146992311171416
2.0,6.0,1.0,0.49072817729534135
3.0,6.0,1.0,0.5581184984170059
4.0,6.0,1.0,0.5183175033921303
1.0,7.0,1.0,0.5675133689839571
2.0,7.0,1.0,0.6296791443850265
3.0,7.0,1.0,0.5343137254901961
4.0,7.0,1.0,0.6127450980392157
1.0,8.0,1.0,0.5989304812834224
2.0,8.0,1.0,0.5993761140819966
3.0,8.0,1.0,0.47860962566844917
4.0,8.0,1.0,0.5931372549019605
1.0,9.0,1.0,0.5330167345092718
2.0,9.0,1.0,0.5499773857982813
3.0,9.0,1.0,0.5929443690637721
4.0,9.0,1.0,0.6684758028041611
1.0,10.0,1.0,0.6270053475935828
2.0,10.0,1.0,0.7009803921568624
3.0,10.0,1.0,0.5695187165775403
4.0,10.0,1.0,0.6114081996434939
1.0,11.0,1.0,0.6082887700534758
2.0,11.0,1.0,0.5837789661319072
3.0,11.0,1.0,0.5614973262032087
4.0,11.0,1.0,0.6421568627450982
1.0,12.0,1.0,0.5382180009045681
2.0,12.0,1.0,0.5350520126639529
3.0,12.0,1.0,0.5386702849389416
4.0,12.0,1.0,0.5540479421076435
1.0,13.0,1.0,0.5644504748982362
2.0,13.0,1.0,0.5608322026232476
3.0,13.0,1.0,0.5273631840796021
4.0,13.0,1.0,0.5581184984170059
1.0,14.0,1.0,0.5572139303482586
2.0,14.0,1.0,0.6390773405698781
3.0,14.0,1.0,0.5590230664857533
4.0,14.0,1.0,0.647670737222976
1.0,15.0,1.0,0.5208050655811849
2.0,15.0,1.0,0.5459068294889187
3.0,15.0,1.0,0.5667118950701042
4.0,15.0,1.0,0.6291270918136593
1.0,16.0,1.0,0.6037991858887382
2.0,16.0,1.0,0.6341022161917682
3.0,16.0,1.0,0.6051560379918588
4.0,16.0,1.0,0.6463138851198554
1.0,17.0,1.0,0.5822192513368983
2.0,17.0,1.0,0.5730837789661318
3.0,17.0,1.0,0.4937611408199645
4.0,17.0,1.0,0.6648841354723708
1.0,18.0,1.0,0.5689733152419719
2.0,18.0,1.0,0.5246494798733607
3.0,18.0,1.0,0.4970601537765719
4.0,18.0,1.0,0.5214834916327452
1.0,19.0,1.0,0.5567616463138849
2.0,19.0,1.0,0.5368611488014472
3.0,19.0,1.0,0.5287200361827228
4.0,19.0,1.0,0.5911352329262777
1.0,20.0,1.0,0.6246042514699233
2.0,20.0,1.0,0.6214382632293083
3.0,20.0,1.0,0.5992763455450023
4.0,20.0,1.0,0.6811397557666216
1.0,1.0,2.0,0.5113071008593398
2.0,1.0,2.0,0.6268656716417911
3.0,1.0,2.0,0.5427408412483041
4.0,1.0,2.0,0.606060606060606
1.0,2.0,2.0,0.6697860962566845
2.0,2.0,2.0,0.694741532976827
3.0,2.0,2.0,0.5365418894830659
4.0,2.0,2.0,0.6595365418894827
1.0,3.0,2.0,0.6361408199643493
2.0,3.0,2.0,0.7072192513368981
3.0,3.0,2.0,0.5213903743315506
4.0,3.0,2.0,0.7094474153297685
1.0,4.0,2.0,0.6698326549072817
2.0,4.0,2.0,0.6766169154228856
3.0,4.0,2.0,0.521031207598372
4.0,4.0,2.0,0.6517412935323386
1.0,5.0,2.0,0.5533695160560832
2.0,5.0,2.0,0.61284486657621
3.0,5.0,2.0,0.5092718227046585
4.0,5.0,2.0,0.6856625961103574
1.0,6.0,2.0,0.5405525846702317
2.0,6.0,2.0,0.6131907308377896
3.0,6.0,2.0,0.4795008912655972
4.0,6.0,2.0,0.648841354723708
1.0,7.0,2.0,0.6867201426024956
2.0,7.0,2.0,0.6229946524064173
3.0,7.0,2.0,0.5271836007130127
4.0,7.0,2.0,0.605169340463458
1.0,8.0,2.0,0.5370872908186342
2.0,8.0,2.0,0.4997738579828132
3.0,8.0,2.0,0.5956580732700134
4.0,8.0,2.0,0.7127996381727727
1.0,9.0,2.0,0.6410427807486629
2.0,9.0,2.0,0.6724598930481289
3.0,9.0,2.0,0.45900178253119434
4.0,9.0,2.0,0.7009803921568626
1.0,10.0,2.0,0.517156862745098
