measure,worlds,repetition,value
1.0,1.0,1.0,0.5609866666666666
2.0,1.0,1.0,0.5568506666666668
3.0,1.0,1.0,0.5596
4.0,1.0,1.0,0.554736
1.0,2.0,1.0,0.5778106666666667
2.0,2.0,1.0,0.5767359999999997
3.0,2.0,1.0,0.574744
4.0,2.0,1.0,0.5753413333333335
1.0,3.0,1.0,0.5748346666666667
2.0,3.0,1.0,0.5783226666666664
3.0,3.0,1.0,0.5693439999999999
4.0,3.0,1.0,0.5781040000000001
1.0,4.0,1.0,0.6095599999999998
2.0,4.0,1.0,0.614165333333333
3.0,4.0,1.0,0.6017653333333335
4.0,4.0,1.0,0.6121013333333332
1.0,5.0,1.0,0.6101840000000004
2.0,5.0,1.0,0.6186826666666667
3.0,5.0,1.0,0.6005893333333334
4.0,5.0,1.0,0.6159546666666669
1.0,6.0,1.0,0.6214746666666665
2.0,6.0,1.0,0.62816
3.0,6.0,1.0,0.6079519999999997
4.0,6.0,1.0,0.6267519999999999
1.0,7.0,1.0,0.6387546666666668
2.0,7.0,1.0,0.6456266666666667
3.0,7.0,1.0,0.6255520000000001
4.0,7.0,1.0,0.6433386666666664
1.0,8.0,1.0,0.6399973333333332
2.0,8.0,1.0,0.6501226666666665
3.0,8.0,1.0,0.6230293333333337
4.0,8.0,1.0,0.6464426666666665
1.0,9.0,1.0,0.6542880000000001
2.0,9.0,1.0,0.6629013333333333
3.0,9.0,1.0,0.6357866666666666
4.0,9.0,1.0,0.6598186666666667
1.0,10.0,1.0,0.652565333333333
2.0,10.0,1.0,0.6616053333333334
3.0,10.0,1.0,0.6330346666666667
4.0,10.0,1.0,0.6600906666666666
1.0,11.0,1.0,0.66172
2.0,11.0,1.0,0.6701919999999998
3.0,11.0,1.0,0.6428693333333334
4.0,11.0,1.0,0.6661759999999998
1.0,12.0,1.0,0.6467146666666664
2.0,12.0,1.0,0.6622826666666667
3.0,12.0,1.0,0.6271306666666667
4.0,12.0,1.0,0.6585386666666665
1.0,13.0,1.0,0.6630400000000001
2.0,13.0,1.0,0.6771413333333334
3.0,13.0,1.0,0.641024
4.0,13.0,1.0,0.6741706666666663
1.0,14.0,1.0,0.661808
2.0,14.0,1.0,0.6772853333333333
3.0,14.0,1.0,0.6370880000000003
4.0,14.0,1.0,0.672709333333333
1.0,15.0,1.0,0.6669039999999998
2.0,15.0,1.0,0.6843146666666665
3.0,15.0,1.0,0.6430986666666664
4.0,15.0,1.0,0.6798186666666666
1.0,16.0,1.0,0.6759680000000001
2.0,16.0,1.0,0.6925333333333329
3.0,16.0,1.0,0.6511093333333333
4.0,16.0,1.0,0.6893333333333332
1.0,17.0,1.0,0.6711706666666666
2.0,17.0,1.0,0.6889973333333334
3.0,17.0,1.0,0.6445226666666666
4.0,17.0,1.0,0.685013333333333
1.0,18.0,1.0,0.6693039999999999
2.0,18.0,1.0,0.6865653333333335
3.0,18.0,1.0,0.6420586666666667
4.0,18.0,1.0,0.6810079999999998
1.0,19.0,1.0,0.6780053333333332
2.0,19.0,1.0,0.6934773333333328
3.0,19.0,1.0,0.649941333333333
4.0,19.0,1.0,0.6895306666666666
1.0,20.0,1.0,0.6958639999999999
2.0,20.0,1.0,0.7143200000000001
3.0,20.0,1.0,0.66456
4.0,20.0,1.0,0.70904
