measure,worlds,repetition,value
1.0,1.0,1.0,0.5571050163620401
2.0,1.0,1.0,0.556931219570596
3.0,1.0,1.0,0.5571050163620401
4.0,1.0,1.0,0.5571050163620401
1.0,2.0,1.0,0.6104139064038098
2.0,2.0,1.0,0.6106336964908078
3.0,2.0,1.0,0.6104139064038098
4.0,2.0,1.0,0.6104139064038098
1.0,3.0,1.0,0.643118864234975
2.0,3.0,1.0,0.6449455596349801
3.0,3.0,1.0,0.643118864234975
4.0,3.0,1.0,0.643118864234975
1.0,4.0,1.0,0.6663254915263259
2.0,4.0,1.0,0.6696665070370075
3.0,4.0,1.0,0.6663254915263259
4.0,4.0,1.0,0.6663254915263259
1.0,5.0,1.0,0.680142569239365
2.0,5.0,1.0,0.6837382605688133
3.0,5.0,1.0,0.680142569239365
4.0,5.0,1.0,0.680142569239365
1.0,6.0,1.0,0.6928184279139061
2.0,6.0,1.0,0.6975141006198953
3.0,6.0,1.0,0.6928184279139061
4.0,6.0,1.0,0.6928184279139061
1.0,7.0,1.0,0.6960299771197487
2.0,7.0,1.0,0.7022697342166175
3.0,7.0,1.0,0.6960299771197487
4.0,7.0,1.0,0.6960299771197487
1.0,8.0,1.0,0.7131278434033044
2.0,8.0,1.0,0.7194290246627821
3.0,8.0,1.0,0.7131278434033044
4.0,8.0,1.0,0.7131278434033044
1.0,9.0,1.0,0.6969889190411582
2.0,9.0,1.0,0.7034775653816479
3.0,9.0,1.0,0.6969889190411582
4.0,9.0,1.0,0.6969889190411582
1.0,10.0,1.0,0.7193104331284753
2.0,10.0,1.0,0.7257799239098623
3.0,10.0,1.0,0.7193104331284753
4.0,10.0,1.0,0.7193104331284753
1.0,11.0,1.0,0.7263143839625401
2.0,11.0,1.0,0.7343423923164923
3.0,11.0,1.0,0.7263143839625401
4.0,11.0,1.0,0.7263143839625401
1.0,12.0,1.0,0.7162826575677758
2.0,12.0,1.0,0.7247157261819244
3.0,12.0,1.0,0.7162826575677758
4.0,12.0,1.0,0.7162826575677758
1.0,13.0,1.0,0.7272619855269109
2.0,13.0,1.0,0.7362226301646843
3.0,13.0,1.0,0.7272619855269109
4.0,13.0,1.0,0.7272619855269109
1.0,14.0,1.0,0.7221408000106416
2.0,14.0,1.0,0.7316476441322799
3.0,14.0,1.0,0.7221408000106416
4.0,14.0,1.0,0.7221408000106416
1.0,15.0,1.0,0.7335144132279778
2.0,15.0,1.0,0.7429055258467022
3.0,15.0,1.0,0.7335144132279778
4.0,15.0,1.0,0.7335144132279778
1.0,16.0,1.0,0.7359804586692208
2.0,16.0,1.0,0.7465805331630615
3.0,16.0,1.0,0.7359804586692208
4.0,16.0,1.0,0.7359804586692208
1.0,17.0,1.0,0.7430991765770081
2.0,17.0,1.0,0.7529071886556524
3.0,17.0,1.0,0.7430991765770081
4.0,17.0,1.0,0.7430991765770081
1.0,18.0,1.0,0.7343406962513633
2.0,18.0,1.0,0.7444299225796155
3.0,18.0,1.0,0.7343406962513633
4.0,18.0,1.0,0.7343406962513633
1.0,19.0,1.0,0.7415298174900896
2.0,19.0,1.0,0.7530107483970522
3.0,19.0,1.0,0.7415298174900896
4.0,19.0,1.0,0.7415298174900896
1.0,20.0,1.0,0.7339752108441747
2.0,20.0,1.0,0.7451251762577488
3.0,20.0,1.0,0.7339752108441747
4.0,20.0,1.0,0.7339752108441747
