measure,worlds,repetition,value
1.0,1.0,1.0,0.5556537956492219
2.0,1.0,1.0,0.6657084529010215
3.0,1.0,1.0,0.5406646355723338
4.0,1.0,1.0,0.6756337105613389
1.0,2.0,1.0,0.5526181241791631
2.0,2.0,1.0,0.6462018354056256
3.0,2.0,1.0,0.5870968065702347
4.0,2.0,1.0,0.6627321962342237
1.0,3.0,1.0,0.56461369372651
2.0,3.0,1.0,0.6474076600740188
3.0,3.0,1.0,0.5786702932438498
4.0,3.0,1.0,0.6570117944378808
1.0,4.0,1.0,0.5599204782369038
2.0,4.0,1.0,0.6490397566746187
3.0,4.0,1.0,0.5810142839592001
4.0,4.0,1.0,0.6488074037506486
1.0,5.0,1.0,0.5670411511213551
2.0,5.0,1.0,0.6407406374307151
3.0,5.0,1.0,0.5853335905503871
4.0,5.0,1.0,0.6485721843887504
1.0,6.0,1.0,0.5672136813677434
2.0,6.0,1.0,0.6391207047630266
3.0,6.0,1.0,0.589690482701165
4.0,6.0,1.0,0.6499395674326466
1.0,7.0,1.0,0.5666346822248146
2.0,7.0,1.0,0.6214109336677737
3.0,7.0,1.0,0.5792197799769067
4.0,7.0,1.0,0.641061654076096
1.0,8.0,1.0,0.5728136738015819
2.0,8.0,1.0,0.6414031877329701
3.0,8.0,1.0,0.5912930535956641
4.0,8.0,1.0,0.6497300819377737
1.0,9.0,1.0,0.5723583213349943
2.0,9.0,1.0,0.6298597324791039
3.0,9.0,1.0,0.5918049623192265
4.0,9.0,1.0,0.6384515484369305
1.0,10.0,1.0,0.5849980519198817
2.0,10.0,1.0,0.6402764607788805
3.0,10.0,1.0,0.592739993207669
4.0,10.0,1.0,0.6458907857843369
1.0,11.0,1.0,0.5726420896722443
2.0,11.0,1.0,0.6407048158644351
3.0,11.0,1.0,0.5914066978390659
4.0,11.0,1.0,0.6414564498033974
1.0,12.0,1.0,0.5801554248844301
2.0,12.0,1.0,0.6304708343923846
3.0,12.0,1.0,0.5913760835752386
4.0,12.0,1.0,0.6402940201003208
1.0,13.0,1.0,0.5725174133070189
2.0,13.0,1.0,0.6293554916327332
3.0,13.0,1.0,0.5852349275917663
4.0,13.0,1.0,0.6342029876952258
1.0,14.0,1.0,0.5771647661421992
2.0,14.0,1.0,0.6250480423693893
3.0,14.0,1.0,0.5841769991033804
4.0,14.0,1.0,0.6325577350435571
1.0,15.0,1.0,0.5715206822580801
2.0,15.0,1.0,0.6300745089342966
3.0,15.0,1.0,0.5957229363698867
4.0,15.0,1.0,0.6372544582118932
1.0,16.0,1.0,0.5743994528868239
2.0,16.0,1.0,0.6258475244080562
3.0,16.0,1.0,0.5920316241542455
4.0,16.0,1.0,0.636320579832475
1.0,17.0,1.0,0.5916469276909438
2.0,17.0,1.0,0.6447998465443563
3.0,17.0,1.0,0.5908825934436502
4.0,17.0,1.0,0.6502003119865087
1.0,18.0,1.0,0.5829498838164777
2.0,18.0,1.0,0.6341445713167675
3.0,18.0,1.0,0.5923022028885355
4.0,18.0,1.0,0.6425717538465521
1.0,19.0,1.0,0.5783125103793847
2.0,19.0,1.0,0.6188626127230674
3.0,19.0,1.0,0.5722716769242792
4.0,19.0,1.0,0.6227542087377129
1.0,20.0,1.0,0.5779902869303077
2.0,20.0,1.0,0.6257534681975241
3.0,20.0,1.0,0.5939472968144309
4.0,20.0,1.0,0.635288827000419
