measure,worlds,repetition,value
1.0,1.0,1.0,0.506875
2.0,1.0,1.0,0.540625
3.0,1.0,1.0,0.500625
4.0,1.0,1.0,0.5475
1.0,2.0,1.0,0.5040625
2.0,2.0,1.0,0.5418749999999999
3.0,2.0,1.0,0.5675000000000001
4.0,2.0,1.0,0.5412499999999999
1.0,3.0,1.0,0.5656249999999999
2.0,3.0,1.0,0.5837499999999999
3.0,3.0,1.0,0.5643749999999996
4.0,3.0,1.0,0.5750000000000001
1.0,4.0,1.0,0.5706249999999999
2.0,4.0,1.0,0.5050000000000001
3.0,4.0,1.0,0.5249999999999999
4.0,4.0,1.0,0.5125000000000001
1.0,5.0,1.0,0.60125
2.0,5.0,1.0,0.6918749999999999
3.0,5.0,1.0,0.57875
4.0,5.0,1.0,0.6937500000000001
1.0,6.0,1.0,0.6628125000000001
2.0,6.0,1.0,0.6587500000000004
3.0,6.0,1.0,0.6550000000000001
4.0,6.0,1.0,0.6593750000000004
1.0,7.0,1.0,0.5228125000000001
2.0,7.0,1.0,0.58625
3.0,7.0,1.0,0.525
4.0,7.0,1.0,0.5774999999999999
1.0,8.0,1.0,0.5884375
2.0,8.0,1.0,0.613125
3.0,8.0,1.0,0.5356249999999999
4.0,8.0,1.0,0.6100000000000001
1.0,9.0,1.0,0.5484375
2.0,9.0,1.0,0.6299999999999999
3.0,9.0,1.0,0.4831250000000001
4.0,9.0,1.0,0.625625
1.0,10.0,1.0,0.48750000000000004
2.0,10.0,1.0,0.49124999999999996
3.0,10.0,1.0,0.5525000000000001
4.0,10.0,1.0,0.49
1.0,11.0,1.0,0.530625
2.0,11.0,1.0,0.5493749999999998
3.0,11.0,1.0,0.48500000000000004
4.0,11.0,1.0,0.545
1.0,12.0,1.0,0.4990625
2.0,12.0,1.0,0.5218750000000001
3.0,12.0,1.0,0.5074999999999998
4.0,12.0,1.0,0.5337500000000001
1.0,13.0,1.0,0.5496875
2.0,13.0,1.0,0.5987500000000001
3.0,13.0,1.0,0.5162500000000002
4.0,13.0,1.0,0.6043750000000001
1.0,14.0,1.0,0.6996875
2.0,14.0,1.0,0.6081250000000001
3.0,14.0,1.0,0.635
4.0,14.0,1.0,0.5981250000000001
1.0,15.0,1.0,0.6371875
2.0,15.0,1.0,0.6325
3.0,15.0,1.0,0.5887499999999999
4.0,15.0,1.0,0.6368750000000002
1.0,16.0,1.0,0.49187499999999995
2.0,16.0,1.0,0.45562500000000006
3.0,16.0,1.0,0.6325
4.0,16.0,1.0,0.535625
1.0,17.0,1.0,0.5093749999999999
2.0,17.0,1.0,0.5943750000000002
3.0,17.0,1.0,0.560625
4.0,17.0,1.0,0.5968750000000002
1.0,18.0,1.0,0.5171875
2.0,18.0,1.0,0.5799999999999998
3.0,18.0,1.0,0.580625
4.0,18.0,1.0,0.5731249999999999
1.0,19.0,1.0,0.499375
2.0,19.0,1.0,0.57125
3.0,19.0,1.0,0.4774999999999999
4.0,19.0,1.0,0.569375
1.0,20.0,1.0,0.5303125
2.0,20.0,1.0,0.5118750000000001
3.0,20.0,1.0,0.5506250000000001
4.0,20.0,1.0,0.50875
1.0,1.0,2.0,0.496875
2.0,1.0,2.0,0.5025
3.0,1.0,2.0,0.50875
4.0,1.0,2.0,0.506875
1.0,2.0,2.0,0.6640625000000001
2.0,2.0,2.0,0.5381250000000002
3.0,2.0,2.0,0.6593750000000004
4.0,2.0,2.0,0.5375000000000002
1.0,3.0,2.0,0.523125
2.0,3.0,2.0,0.5062500000000001
3.0,3.0,2.0,0.533125
4.0,3.0,2.0,0.5181250000000001
1.0,4.0,2.0,0.41343749999999996
2.0,4.0,2.0,0.4406250000000001
3.0,4.0,2.0,0.5750000000000001
4.0,4.0,2.0,0.5475
1.0,5.0,2.0,0.5840625
2.0,5.0,2.0,0.5362499999999998
3.0,5.0,2.0,0.5912499999999998
4.0,5.0,2.0,0.5337499999999998
1.0,6.0,2.0,0.6121875
2.0,6.0,2.0,0.6168750000000001
3.0,6.0,2.0,0.5743750000000002
4.0,6.0,2.0,0.6124999999999999
1.0,7.0,2.0,0.6006250000000002
2.0,7.0,2.0,0.53125
3.0,7.0,2.0,0.5725
4.0,7.0,2.0,0.524375
1.0,8.0,2.0,0.6121875000000001
2.0,8.0,2.0,0.5193749999999999
3.0,8.0,2.0,0.65
4.0,8.0,2.0,0.514375
1.0,9.0,2.0,0.45843750000000005
2.0,9.0,2.0,0.5568750000000001
3.0,9.0,2.0,0.6137500000000002
4.0,9.0,2.0,0.5606250000000002
1.0,10.0,2.0,0.6143750000000001
2.0,10.0,2.0,0.650625
3.0,10.0,2.0,0.45937500000000003
4.0,10.0,2.0,0.649375
1.0,11.0,2.0,0.6912500000000001
2.0,11.0,2.0,0.6349999999999999
3.0,11.0,2.0,0.5543750000000003
4.0,11.0,2.0,0.625
1.0,12.0,2.0,0.5490625
2.0,12.0,2.0,0.5818750000000003
3.0,12.0,2.0,0.5249999999999998
4.0,12.0,2.0,0.5712500000000001
1.0,13.0,2.0,0.6640625
2.0,13.0,2.0,0.6762500000000001
