measure,worlds,repetition,value
1.0,1.0,1.0,0.5286314083809904
2.0,1.0,1.0,0.6131861156374706
3.0,1.0,1.0,0.520491164155752
4.0,1.0,1.0,0.6176748403217035
5.0,1.0,1.0,0.6176175431095314
6.0,1.0,1.0,0.6204167537566767
7.0,1.0,1.0,0.6179063574125011
8.0,1.0,1.0,0.5017682325651923
9.0,1.0,1.0,0.6174607890835508
1.0,2.0,1.0,0.523729876674775
2.0,2.0,1.0,0.6102919633502432
3.0,2.0,1.0,0.5461862766077333
4.0,2.0,1.0,0.6115860160958904
5.0,2.0,1.0,0.6123362910912975
6.0,2.0,1.0,0.6161602807314854
7.0,2.0,1.0,0.6145267747561212
8.0,2.0,1.0,0.5040658727005248
9.0,2.0,1.0,0.6141150760494188
1.0,3.0,1.0,0.5244169065753782
2.0,3.0,1.0,0.6098061314202033
3.0,3.0,1.0,0.5633662830446338
4.0,3.0,1.0,0.610167325997891
5.0,3.0,1.0,0.6106733704103303
6.0,3.0,1.0,0.6153970046843167
7.0,3.0,1.0,0.6123634219086979
8.0,3.0,1.0,0.5025784825347412
9.0,3.0,1.0,0.612459040793731
1.0,4.0,1.0,0.5263022800721538
2.0,4.0,1.0,0.6029093526813614
3.0,4.0,1.0,0.5644199449933355
4.0,4.0,1.0,0.6042935687755119
5.0,4.0,1.0,0.6029979479925371
6.0,4.0,1.0,0.6100052111758687
7.0,4.0,1.0,0.6047390219445754
8.0,4.0,1.0,0.5036237856523826
9.0,4.0,1.0,0.6061157826602122
1.0,5.0,1.0,0.5275701852515833
2.0,5.0,1.0,0.6011582059685895
3.0,5.0,1.0,0.5640485543537297
4.0,5.0,1.0,0.6019075680192443
5.0,5.0,1.0,0.6019113684265713
6.0,5.0,1.0,0.6078927022725997
7.0,5.0,1.0,0.6030032820727781
8.0,5.0,1.0,0.5060052030099835
9.0,5.0,1.0,0.6032129011553887
1.0,6.0,1.0,0.5271601608047763
2.0,6.0,1.0,0.590251450840406
3.0,6.0,1.0,0.5589527494316886
4.0,6.0,1.0,0.595514707891128
5.0,6.0,1.0,0.5914452097969379
6.0,6.0,1.0,0.6013654532039252
7.0,6.0,1.0,0.5945260241386175
8.0,6.0,1.0,0.4997442304425868
9.0,6.0,1.0,0.595805932890173
1.0,7.0,1.0,0.5267233232814829
2.0,7.0,1.0,0.5867120897589825
3.0,7.0,1.0,0.5572574719580327
4.0,7.0,1.0,0.5916950304718267
5.0,7.0,1.0,0.5871173394072111
6.0,7.0,1.0,0.5967442975000548
7.0,7.0,1.0,0.5888136812494432
8.0,7.0,1.0,0.5058637069973806
9.0,7.0,1.0,0.5906100897512033
1.0,8.0,1.0,0.5304141112426972
2.0,8.0,1.0,0.5881233648257084
3.0,8.0,1.0,0.5540900166861878
4.0,8.0,1.0,0.5931324552531618
5.0,8.0,1.0,0.5892563861342843
6.0,8.0,1.0,0.5980280189211996
7.0,8.0,1.0,0.5913270764121074
8.0,8.0,1.0,0.5095906563733664
9.0,8.0,1.0,0.5917722362133577
